순위,관광지명,주소,분류,외지인 검색 수
75,제주항연안여객터미널,제주 제주시 임항로 111-0,교통시설,2436
76,삼성혈,제주 제주시 삼성로 22-0,역사유적지,2427
77,한라수목원,제주 제주시 수목원길 72-0,자연공원,2370
78,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0,테마공원,2335
79,신라스테이제주,제주 제주시 노연로 100-0,호텔,2323
80,제주절물자연휴양림,제주 제주시 명림로 584-0,자연공원,2291
81,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,2274
82,송악산둘레길,제주 서귀포시,기타레저스포츠,2272
83,제주유채꽃축제,제주 서귀포시,기타문화관광지,2259
84,호텔리젠트마린,제주 제주시 서부두2길 20-0,호텔,2250
85,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0,호텔,2246
86,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,2222
87,산굼부리,제주 제주시,복합관광시설,2170
88,남원큰엉,제주 서귀포시,기타관광,2126
89,보롬왓,제주 서귀포시 번영로 2350-104,기타관광,2106
90,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0,웰니스관광,2033
91,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,2029
92,안돌오름,제주 제주시,자연경관(산),2003
93,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,1984
94,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0,호텔,1948
95,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1928
96,송훈파크,제주 제주시 상가목장길 84-0,기타문화관광지,1919
97,더큐브리조트제주,제주 서귀포시 솔오름로105번길 24-0,콘도미니엄,1870
98,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0,호텔,1855
99,도두봉,제주 제주시 서해안로 0-0,자연경관(산),1844
100,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1820
