순위,관광지명,주소,분류,외지인 검색 수
89,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,1836
90,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0,호텔,1829
91,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,1807
92,한화리조트제주,제주 제주시 명림로 575-107,콘도미니엄,1801
93,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0,호텔,1751
94,군산오름,제주 서귀포시,자연경관(산),1729
95,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1719
96,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0,호텔,1679
97,퍼스트70호텔,제주 서귀포시 명동로 46-0,호텔,1678
98,제주동백수목원,제주 서귀포시,기타관광,1631
98,호텔휘슬락,제주 제주시 서부두2길 26-0,호텔,1631
100,롯데마트제주점,제주 제주시 연북로 1-0,대형마트,1615
