순위,관광지명,주소,분류,외지인 검색 수
82,제주곶자왈도립공원,제주 서귀포시 에듀시티로 178-0,자연공원,2385
83,약천사,제주 서귀포시 이어도로 293-28,종교성지,2371
84,신라스테이제주,제주 제주시 노연로 100-0,호텔,2310
85,헬로키티아일랜드,제주 서귀포시 한창로 340-0,기타관광,2284
86,노형수퍼마?,제주 제주시 노형로 89-0,기타문화관광지,2210
87,수목원길야시장,제주 제주시,시장,2180
88,마라도가파도정기여객선,제주 서귀포시 최남단해안로 120-0,교통시설,2095
89,제주워터서커스,제주 제주시 번영로 2172-80,공연시설,2085
90,롯데시티호텔제주,제주 제주시 도령로 83-0,호텔,2043
91,모슬포항,제주 서귀포시 하모항구로 30-0,자연경관(하천/해양),2032
92,한라수목원,제주 제주시 수목원길 72-0,자연공원,2014
93,베스트웨스턴제주호텔,제주 제주시 도령로 27-0,호텔,2009
94,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0,콘도미니엄,1950
95,라마다제주시티홀호텔,제주 제주시 중앙로 304-0,호텔,1925
96,휴애리수국축제,제주 서귀포시 신례동로 256-0,기타문화관광지,1917
97,제주민속촌,제주 서귀포시 민속해안로 631-34,역사유적지,1897
98,메이즈랜드,제주 제주시 비자림로 2134-47,도시공원,1837
99,더포그레이스호텔앤리조트,제주 서귀포시 해맞이해안로 2670-0,콘도미니엄,1823
100,제주민속오일시장,제주 제주시 오일장서길 26-0,시장,1822
