년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,연도,월,권역,분기
2020-06,제주시,건입동,관광 민예품 및 선물용품 소매업,188,6619200,9710553.377,2020,6,제주시 동권역,2/4분기
2020-06,서귀포시,표선면,한식 음식점업,13328,654875293,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,효돈동,관광 민예품 및 선물용품 소매업,1,6800,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,표선면,중식 음식점업,1143,29591500,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,표선면,일식 음식점업,698,78492000,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,효돈동,기타 외국식 음식점업,195,4481000,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,비알콜 음료점업,765,5787050,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,한식 음식점업,3233,127200020,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,중식 음식점업,731,17460500,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,일식 음식점업,319,14381000,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,서양식 음식점업,2126,42283820,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,효돈동,빵 및 과자류 소매업,103,1314600,3822655.165,2020,6,서귀포시 동권역,2/4분기
2020-06,제주시,구좌읍,스포츠 및 레크레이션 용품 임대업,341,9961400,15015642.025,2020,6,제주시 동부권역,2/4분기
2020-06,제주시,도두동,비알콜 음료점업,421,5392400,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,기타 외국식 음식점업,14,230000,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,기타 수상오락 서비스업,7,1250000,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,빵 및 과자류 소매업,42,279100,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,한식 음식점업,71289,3295990762,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,중식 음식점업,5310,163774505,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,서양식 음식점업,2380,44049150,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,한식 음식점업,8731,372906453,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,중식 음식점업,1036,26255700,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,일식 음식점업,2044,145462400,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,도두동,스포츠 및 레크레이션 용품 임대업,720,26743200,3328705.325,2020,6,제주시 동권역,2/4분기
2020-06,제주시,구좌읍,한식 음식점업,24751,909160127,15015642.025,2020,6,제주시 동부권역,2/4분기
2020-06,제주시,노형동,관광 민예품 및 선물용품 소매업,167,5976000,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,구좌읍,중식 음식점업,855,22741120,15015642.025,2020,6,제주시 동부권역,2/4분기
2020-06,제주시,구좌읍,일식 음식점업,1635,65416650,15015642.025,2020,6,제주시 동부권역,2/4분기
2020-06,제주시,노형동,스포츠 및 레크레이션 용품 임대업,920,160993580,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,서양식 음식점업,14212,316308876,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,빵 및 과자류 소매업,11487,167560890,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,비알콜 음료점업,21845,195248099,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,기타 외국식 음식점업,2628,74487915,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,노형동,일식 음식점업,4212,297420600,53894377.657,2020,6,제주시 동권역,2/4분기
2020-06,제주시,구좌읍,서양식 음식점업,10779,226381900,15015642.025,2020,6,제주시 동부권역,2/4분기
2020-06,서귀포시,표선면,스포츠 및 레크레이션 용품 임대업,803,24398470,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,중문동,기타 외국식 음식점업,837,24642500,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,비알콜 음료점업,989,8308270,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,관광 민예품 및 선물용품 소매업,26,2126000,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,한식 음식점업,31863,1289329196,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,빵 및 과자류 소매업,1817,30034830,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,한식 음식점업,15057,705769522,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,중식 음식점업,1294,45482800,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,서양식 음식점업,3053,83817410,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,스포츠 및 레크레이션 용품 임대업,678,30580800,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중문동,일식 음식점업,1194,111748230,10934724.018,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,중식 음식점업,2550,76392000,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,일식 음식점업,5225,375287621,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,예래동,한식 음식점업,12452,775628845,6516917.864,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,예래동,중식 음식점업,540,13218200,6516917.864,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,예래동,일식 음식점업,91,21204000,6516917.864,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,관광 민예품 및 선물용품 소매업,1139,26824750,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,스포츠 및 레크레이션 용품 임대업,3129,343899480,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,서양식 음식점업,4663,118703310,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,빵 및 과자류 소매업,4596,73827110,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,비알콜 음료점업,5669,59347920,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,정방동,기타 외국식 음식점업,547,35223600,3674632.056,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,중식 음식점업,3173,90667000,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,일식 음식점업,5541,387195721,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,스포츠 및 레크레이션 용품 임대업,3133,352349480,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,서양식 음식점업,6191,146330250,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,빵 및 과자류 소매업,5603,87740760,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,비알콜 음료점업,8115,80011200,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,한식 음식점업,37671,1502976476,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,표선면,서양식 음식점업,3373,69873310,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,표선면,빵 및 과자류 소매업,1305,20033860,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,표선면,비알콜 음료점업,913,12707690,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,표선면,기타 외국식 음식점업,285,7697000,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,표선면,관광 민예품 및 선물용품 소매업,78,19727100,11264073.255,2020,6,서귀포시 동부권역,2/4분기
2020-06,서귀포시,중앙동,스포츠 및 레크레이션 용품 임대업,3129,343899480,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,서양식 음식점업,4663,118703310,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,빵 및 과자류 소매업,4596,73827110,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,비알콜 음료점업,5669,59347920,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,기타 외국식 음식점업,547,35223600,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,관광 민예품 및 선물용품 소매업,1139,26824750,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,일식 음식점업,5225,375287621,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,관광 민예품 및 선물용품 소매업,1198,27801250,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,천지동,기타 외국식 음식점업,1211,47156600,8424160.588,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,한식 음식점업,31863,1289329196,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-06,서귀포시,중앙동,중식 음식점업,2550,76392000,4642405.891,2020,6,서귀포시 동권역,2/4분기
2020-07,제주시,오라동,기타 외국식 음식점업,127,2228000,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,관광 민예품 및 선물용품 소매업,203,29816500,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,한식 음식점업,74622,3747954764,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,비알콜 음료점업,5094,67842920,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,빵 및 과자류 소매업,1495,42716850,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,한식 음식점업,18568,656611890,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,중식 음식점업,312,10023000,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,일식 음식점업,144,27169100,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,스포츠 및 레크레이션 용품 임대업,810,90784053,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,오라동,서양식 음식점업,2549,48158585,17762354.411,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,관광 민예품 및 선물용품 소매업,1458,54619700,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,애월읍,중식 음식점업,3140,86455500,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,한식 음식점업,46598,1925853301,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,연동,기타 외국식 음식점업,1096,67079716,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,일식 음식점업,4062,339576790,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,스포츠 및 레크레이션 용품 임대업,3898,447697430,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,서양식 음식점업,9419,317646075,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,빵 및 과자류 소매업,10236,164412740,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,비알콜 음료점업,15658,163497605,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,연동,중식 음식점업,5234,180106420,49268247.80899999,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,관광 민예품 및 선물용품 소매업,1,200000,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,중식 음식점업,360,10228500,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,일식 음식점업,513,73015000,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,스포츠 및 레크레이션 용품 임대업,151,13575000,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,한식 음식점업,7508,370621877,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,스포츠 및 레크레이션 용품 임대업,500,23670564,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,서양식 음식점업,5557,126696299,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,빵 및 과자류 소매업,4960,83993140,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,비알콜 음료점업,11126,117617830,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,기타 외국식 음식점업,105,5489000,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,관광 민예품 및 선물용품 소매업,11247,355927710,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,서양식 음식점업,188,3770800,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,비알콜 음료점업,42,770800,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,스포츠 및 레크레이션 용품 임대업,579,24511900,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,빵 및 과자류 소매업,3276,47007750,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,비알콜 음료점업,3279,28305550,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,기타 외국식 음식점업,781,15368200,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,서양식 음식점업,2991,67777530,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,일식 음식점업,758,57530000,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,기타 외국식 음식점업,19,711000,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,기타 수상오락 서비스업,18,3209000,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,관광 민예품 및 선물용품 소매업,6,640000,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,한식 음식점업,18093,710340147,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,외도동,중식 음식점업,1554,39575830,12044886.701,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담일동,빵 및 과자류 소매업,446,12953640,7575560.87,2020,7,제주시 동권역,3/4분기
2020-07,제주시,애월읍,일식 음식점업,1536,98822800,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,봉개동,비알콜 음료점업,803,6193300,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,기타 외국식 음식점업,264,16738173,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,관광 민예품 및 선물용품 소매업,88,5400810,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,한식 음식점업,9031,337003474,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,중식 음식점업,1197,30348615,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,비알콜 음료점업,92,1135000,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,빵 및 과자류 소매업,1260,23801500,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,서양식 음식점업,1616,35924290,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,한식 음식점업,17475,652287021,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,중식 음식점업,655,17302000,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,일식 음식점업,510,35376700,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도이동,스포츠 및 레크레이션 용품 임대업,472,45096885,7512032.086,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,일식 음식점업,305,21721500,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,중식 음식점업,287,6172000,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,일식 음식점업,30,1671000,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,서양식 음식점업,878,14726900,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,빵 및 과자류 소매업,438,5729300,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,기타 외국식 음식점업,622,15799000,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,봉개동,한식 음식점업,4511,155371310,6996290.1620000005,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,스포츠 및 레크레이션 용품 임대업,166,35940300,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,서양식 음식점업,992,16174180,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,빵 및 과자류 소매업,1626,25162165,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,비알콜 음료점업,789,7040700,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,기타 외국식 음식점업,221,7682900,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼도일동,관광 민예품 및 선물용품 소매업,41,28152000,11544163.965,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,한식 음식점업,35713,1581968065,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,중식 음식점업,2907,90273815,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,일식 음식점업,2521,167234570,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,스포츠 및 레크레이션 용품 임대업,509,58512980,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,애월읍,관광 민예품 및 선물용품 소매업,2132,45013800,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,1286,41469600,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,서양식 음식점업,19179,482023301,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,빵 및 과자류 소매업,3653,67949330,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,비알콜 음료점업,4923,65901300,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,기타 외국식 음식점업,1292,30824000,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,애월읍,기타 수상오락 서비스업,2,530000,42137306.631,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,아라동,서양식 음식점업,13208,289085356,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,빵 및 과자류 소매업,6286,103250950,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,일식 음식점업,953,53796700,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,1083,37976420,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,서양식 음식점업,3748,65739620,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,빵 및 과자류 소매업,2998,37838190,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,비알콜 음료점업,5245,42511920,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,기타 외국식 음식점업,122,7050000,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,관광 민예품 및 선물용품 소매업,2,2570000,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,비알콜 음료점업,11869,117034435,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,기타 외국식 음식점업,1265,32331500,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,아라동,관광 민예품 및 선물용품 소매업,35,16756000,41227606.117,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,한식 음식점업,15836,609614278,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,삼양동,중식 음식점업,2115,56187630,19581788.058,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,일식 음식점업,2041,96086750,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,용담이동,중식 음식점업,1190,28956000,17895583.467,2020,7,제주시 동권역,3/4분기
2020-07,제주시,추자면,서양식 음식점업,166,2220000,1856952.986,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,추자면,비알콜 음료점업,55,1466000,1856952.986,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,조천읍,한식 음식점업,38847,1548998980,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,추자면,스포츠 및 레크레이션 용품 임대업,43,1236000,1856952.986,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,기타 외국식 음식점업,157,4743000,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,기타 수상오락 서비스업,49,1579500,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,관광 민예품 및 선물용품 소매업,34,442500,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,추자면,한식 음식점업,884,54239510,1856952.986,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,추자면,중식 음식점업,133,5036000,1856952.986,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,조천읍,중식 음식점업,2064,60871160,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,일도이동,한식 음식점업,28458,1153513053,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도이동,중식 음식점업,1099,30683500,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,일도이동,일식 음식점업,1220,95938000,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,조천읍,관광 민예품 및 선물용품 소매업,1362,36193300,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,938,38892888,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,서양식 음식점업,6798,148546300,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,빵 및 과자류 소매업,7071,123503593,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,비알콜 음료점업,3469,39836874,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,기타 외국식 음식점업,341,9137000,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,기타 수상오락 서비스업,232,12161800,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,조천읍,일식 음식점업,1660,126478500,24636330.111,2020,7,제주시 동부권역,3/4분기
2020-07,제주시,일도이동,스포츠 및 레크레이션 용품 임대업,1110,71395430,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,한경면,비알콜 음료점업,252,9093900,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,서양식 음식점업,3078,72983150,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,화북동,기타 외국식 음식점업,1083,27161308,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,관광 민예품 및 선물용품 소매업,228,39901000,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,한림읍,한식 음식점업,29533,1350444694,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,화북동,비알콜 음료점업,3258,30274200,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,빵 및 과자류 소매업,3275,45282720,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,서양식 음식점업,532,12643400,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,한식 음식점업,15561,570265330,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,중식 음식점업,1101,27521250,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,일식 음식점업,257,19391000,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,화북동,스포츠 및 레크레이션 용품 임대업,423,49489600,26156673.747,2020,7,제주시 동권역,3/4분기
2020-07,제주시,한림읍,중식 음식점업,2264,79182800,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,빵 및 과자류 소매업,665,15276150,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,한식 음식점업,9354,390828350,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,중식 음식점업,944,26550500,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,스포츠 및 레크레이션 용품 임대업,272,7493000,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한경면,일식 음식점업,557,23546000,8043214.501,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,625,26245400,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,서양식 음식점업,11206,230151680,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,빵 및 과자류 소매업,2843,44004020,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,비알콜 음료점업,1791,23082120,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,기타 외국식 음식점업,608,19125522,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,관광 민예품 및 선물용품 소매업,1219,24648190,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,한림읍,일식 음식점업,1040,99007500,23412860.701,2020,7,제주시 서부권역,3/4분기
2020-07,제주시,일도이동,서양식 음식점업,2245,50897530,27008694.332,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,중식 음식점업,978,45693025,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,일식 음식점업,719,23236700,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,스포츠 및 레크레이션 용품 임대업,317,33268880,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,서양식 음식점업,1306,29924900,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,빵 및 과자류 소매업,2117,34345790,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,한식 음식점업,9747,340813658,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,스포츠 및 레크레이션 용품 임대업,1523,161045340,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,서양식 음식점업,10956,269447085,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,빵 및 과자류 소매업,9919,155693770,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,비알콜 음료점업,21344,223035240,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,기타 외국식 음식점업,1819,88536650,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도이동,관광 민예품 및 선물용품 소매업,40,15003000,56229367.696,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,비알콜 음료점업,1605,18088920,12764387.459,2020,7,제주시 동권역,3/4분기
2020-07,제주시,이도일동,기타 외국식 음식점업,353,6849300,12764387.459,2020,7,제주시 동권역,3/4분기
