년,월,순위,외지인 검색 수,분류,관광지명,주소
2022,6,67,1282,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2022,6,68,1263,대형마트,홈플러스서귀포점,제주 서귀포시 중앙로 180-0
2022,6,69,1233,자연경관(산),금오름,제주 제주시
2022,6,70,1232,자연생태,만장굴,제주 제주시 만장굴길 182-0
2022,6,71,1214,시장,제주민속오일시장,제주 제주시 오일장서길 26-0
2022,6,72,1210,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2022,6,73,1208,자연경관(산),백약이오름,제주 서귀포시
2022,6,74,1200,도시공원,한림공원,제주 제주시 한림로 300-0
2022,6,75,1199,복합관광시설,산굼부리,제주 제주시
2022,6,76,1190,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2022,6,77,1188,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2022,6,78,1178,호텔,더베스트제주성산,제주 서귀포시 동류암로 26-0
2022,6,79,1160,호텔,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0
2022,6,80,1144,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2022,6,81,1136,시장,동문수산시장,제주 제주시 관덕로14길 20-0
2022,6,82,1126,자연경관(산),군산오름,제주 서귀포시
2022,6,83,1122,자연경관(산),송악산,제주 서귀포시
2022,6,84,1115,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2022,6,85,1110,호텔,라마다앙코르이스트서귀포호텔,제주 서귀포시 서호중로 65-0
2022,6,86,1081,호텔,더쇼어호텔제주,제주 서귀포시 중문관광로72번길 114-0
2022,6,87,1067,기타레저스포츠,송악산둘레길,제주 서귀포시
2022,6,88,1032,자연경관(산),아부오름,제주 제주시
2022,6,89,1012,기타관광,산방산유채꽃밭,제주 서귀포시
2022,6,90,1003,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2022,6,91,994,기타관광,남원큰엉,제주 서귀포시
2022,6,92,983,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2022,6,93,976,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2022,6,94,963,호텔,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0
2022,6,95,957,기타관광,신비의도로,제주 제주시 1100로 2894-63
2022,6,96,946,콘도미니엄,마레보리조트,제주 제주시 신엄안3길 135-0
2022,6,97,924,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2022,6,98,870,육상레저스포츠,해비치CC제주,제주 서귀포시 원님로399번길 319-0
2022,6,99,858,육상레저스포츠,골프존카운티 오라,제주 제주시 오라남로 130-16
2022,6,100,857,자연경관(하천/해양),애월항,제주 제주시 애월해안로 0-0
2022,7,1,27694,교통시설,제주국제공항,제주 제주시 공항로 2-0
2022,7,2,15387,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2022,7,3,14452,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2022,7,4,12946,자연경관(하천/해양),협재해수욕장,제주 제주시
2022,7,5,10119,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2022,7,6,9012,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2022,7,7,8503,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2022,7,8,8477,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2022,7,9,7572,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2022,7,10,7157,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2022,7,11,6901,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2022,7,12,6209,기타관광,용두암,제주 제주시 용두암길 15-0
2022,7,13,6110,자연경관(하천/해양),월정리해변,제주 제주시
2022,7,14,6076,자연경관(하천/해양),이호테우해변,제주 제주시
2022,7,15,5715,자연공원,비자림,제주 제주시 비자숲길 55-0
2022,7,16,5531,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2022,7,17,5419,자연경관(하천/해양),곽지해수욕장,제주 제주시
2022,7,18,5167,자연경관(하천/해양),성산항,제주 서귀포시
2022,7,19,5051,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2022,7,20,4980,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2022,7,21,4923,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2022,7,22,4915,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2022,7,23,4784,기타관광,보롬왓,제주 서귀포시 번영로 2350-104
2022,7,24,3740,시장,동문공설시장,제주 제주시 동문로 16-0
2022,7,25,3728,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2022,7,26,3683,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2022,7,27,3558,자연경관(산),정방폭포,제주 서귀포시
2022,7,28,3497,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2022,7,29,3412,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2022,7,30,3288,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2022,7,31,3259,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2022,7,32,3192,자연생태,만장굴,제주 제주시 만장굴길 182-0
2022,7,33,3185,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2022,7,34,3138,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2022,7,35,3112,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2022,7,36,3086,시장,동문수산시장,제주 제주시 관덕로14길 20-0
2022,7,37,3082,도시공원,휴애리자연생활공원,제주 서귀포시 신례동로 256-0
2022,7,38,3065,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2022,7,39,3044,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2022,7,40,3024,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2022,7,41,2971,복합관광시설,퍼시픽리솜,제주 서귀포시 중문관광로 154-17
2022,7,42,2945,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2022,7,43,2810,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2022,7,44,2651,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2022,7,45,2553,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2022,7,46,2535,도시공원,한림공원,제주 제주시 한림로 300-0
2022,7,47,2531,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2022,7,48,2499,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2022,7,49,2488,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2022,7,50,2473,자연경관(산),새별오름,제주 제주시
2022,7,51,2465,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2022,7,52,2434,기타레저스포츠,종달리수국길,제주 제주시
2022,7,53,2382,자연경관(하천/해양),신양섭지해수욕장,제주 서귀포시 섭지코지로 88-0
2022,7,54,2274,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2022,7,55,2262,데이트코스,하귀애월해안도로,제주 제주시
2022,7,56,2136,기타관광,헬로키티아일랜드,제주 서귀포시 한창로 340-0
2022,7,57,2085,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2022,7,58,2064,테마공원,제주공룡랜드,제주 제주시 광령평화2길 1-0
2022,7,58,2064,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2022,7,60,2048,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2022,7,61,2030,콘도미니엄,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0
2022,7,62,1960,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2022,7,63,1941,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2022,7,64,1922,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2022,7,65,1911,복합관광시설,중문관광단지,제주 서귀포시
2022,7,66,1905,콘도미니엄,해비치리조트,제주 서귀포시 민속해안로 537-0
2022,7,67,1879,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2022,7,68,1870,역사유적지,항몽유적지,제주 제주시 항파두리로 50-0
2022,7,69,1860,자연경관(산),용눈이오름,제주 제주시
2022,7,70,1834,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2022,7,71,1806,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2022,7,72,1801,호텔,켄싱턴제주호텔,제주 서귀포시 중문관광로72번길 60-0
2022,7,73,1796,기타관광,신비의도로,제주 제주시 1100로 2894-63
2022,7,74,1716,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2022,7,75,1692,기타문화관광지,곶자왈반딧불이축제,제주 제주시 연명로 348-0
2022,7,76,1651,전시시설,브릭캠퍼스제주,제주 제주시 1100로 3047-0
2022,7,77,1631,자연경관(산),백약이오름,제주 서귀포시
2022,7,78,1586,데이트코스,신창풍차해안도로,제주 제주시
2022,7,79,1576,기타문화관광지,제주보롬왓메밀밭축제,제주 서귀포시 번영로 2350-104
2022,7,80,1557,전시시설,세계자동차&피아노박물관,제주 서귀포시 중산간서로 1610-0
2022,7,81,1548,자연경관(하천/해양),광치기해변,제주 서귀포시
2022,7,82,1528,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2022,7,83,1525,자연경관(하천/해양),애월항,제주 제주시 애월해안로 0-0
2022,7,84,1519,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2022,7,85,1514,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2022,7,86,1510,호텔,신라스테이제주,제주 제주시 노연로 100-0
2022,7,87,1466,기타관광,제주러브랜드휴업중,제주 제주시 1100로 2894-72
2022,7,88,1465,자연경관(산),송악산,제주 서귀포시
2022,7,89,1454,호텔,코델리아S호텔,제주 서귀포시 일주동로 4186-0
2022,7,90,1418,호텔,유탑유블레스호텔제주,제주 제주시 조함해안로 502-0
2022,7,91,1370,전시시설,박물관은살아있다제주중문점,제주 서귀포시 중문관광로 42-0
2022,7,92,1362,농/산/어촌체험,웃뜨르빛센터,제주 제주시 연명로 348-0
2022,7,93,1358,역사유적지,제주민속촌,제주 서귀포시 민속해안로 631-34
2022,7,94,1348,전시시설,피규어뮤지엄제주,제주 서귀포시 한창로 243-0
2022,7,95,1342,도시공원,선녀와나무꾼테마공원,제주 제주시 선교로 267-0
2022,7,96,1338,콘도미니엄,더포그레이스호텔앤리조트,제주 서귀포시 해맞이해안로 2670-0
2022,7,97,1336,도시공원,김녕미로공원,제주 제주시 만장굴길 122-0
2022,7,98,1326,콘도미니엄,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0
2022,7,99,1325,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2022,7,100,1311,교통시설,마라도가는여객선,제주 서귀포시 송악관광로 424-0
2022,8,1,34573,교통시설,제주국제공항,제주 제주시 공항로 2-0
2022,8,2,24539,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2022,8,3,19180,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2022,8,4,14203,자연경관(하천/해양),협재해수욕장,제주 제주시
2022,8,5,12835,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2022,8,6,12201,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2022,8,7,8795,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2022,8,8,8693,자연경관(하천/해양),이호테우해변,제주 제주시
2022,8,9,8170,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2022,8,10,7094,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2022,8,11,6686,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2022,8,12,6671,자연경관(하천/해양),곽지해수욕장,제주 제주시
2022,8,13,6256,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2022,8,14,6238,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2022,8,15,6156,자연공원,비자림,제주 제주시 비자숲길 55-0
2022,8,16,6102,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2022,8,17,5948,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2022,8,18,5850,콘도미니엄,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0
2022,8,19,5734,콘도미니엄,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0
2022,8,20,5466,자연경관(산),새별오름,제주 제주시
2022,8,21,5412,데이트코스,신창풍차해안도로,제주 제주시
2022,8,22,5375,자연경관(하천/해양),월정리해변,제주 제주시
2022,8,23,5257,기타관광,용두암,제주 제주시 용두암길 15-0
2022,8,24,5228,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2022,8,25,5081,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2022,8,26,4837,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2022,8,27,4836,자연경관(산),금오름,제주 제주시
2022,8,28,4763,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2022,8,29,4686,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2022,8,30,4515,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2022,8,31,4369,콘도미니엄,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19
2022,8,32,4258,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2022,8,33,4235,자연경관(산),정방폭포,제주 서귀포시
2022,8,34,4198,자연경관(하천/해양),성산항,제주 서귀포시
2022,8,35,4123,전시시설,빛의벙커,제주 서귀포시
2022,8,36,4091,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2022,8,37,4009,자연경관(산),안돌오름,제주 제주시
2022,8,38,3911,데이트코스,하귀애월해안도로,제주 제주시
2022,8,39,3756,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2022,8,40,3600,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2022,8,41,3550,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2022,8,42,3528,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2022,8,43,3450,자연경관(하천/해양),광치기해변,제주 서귀포시
2022,8,44,3388,테마공원,9.81파크,제주 제주시 천덕로 880-24
2022,8,45,3276,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2022,8,46,3264,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2022,8,47,3258,자연경관(산),용눈이오름,제주 제주시
2022,8,48,3152,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2022,8,49,3063,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2022,8,50,2987,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2022,8,51,2939,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2022,8,52,2926,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2022,8,53,2817,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2022,8,54,2795,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2022,8,55,2753,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2022,8,56,2668,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2022,8,57,2653,복합관광시설,산굼부리,제주 제주시
2022,8,58,2572,데이트코스,도두동무지개해안도로,제주 제주시
2022,8,59,2538,자연생태,만장굴,제주 제주시 만장굴길 182-0
2022,8,60,2534,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2022,8,60,2534,호텔,라마다제주시티홀호텔,제주 제주시 중앙로 304-0
2022,8,62,2515,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2022,8,63,2452,자연경관(산),도두봉,제주 제주시 서해안로 0-0
2022,8,64,2448,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2022,8,65,2364,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2022,8,66,2336,호텔,신라스테이제주,제주 제주시 노연로 100-0
2022,8,67,2289,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2022,8,68,2253,기타레저스포츠,비밀의숲,제주 제주시
2022,8,69,2113,호텔,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0
2022,8,70,2059,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2022,8,71,2029,콘도미니엄,더큐브리조트제주,제주 서귀포시 솔오름로105번길 24-0
2022,8,72,2027,교통시설,제주항연안여객터미널,제주 제주시 임항로 111-0
2022,8,73,2020,호텔,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0
2022,8,73,2020,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2022,8,75,1972,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2022,8,76,1926,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2022,8,77,1901,콘도미니엄,더포그레이스호텔앤리조트,제주 서귀포시 해맞이해안로 2670-0
2022,8,78,1882,기타레저스포츠,송악산둘레길,제주 서귀포시
2022,8,79,1866,시장,수목원길야시장,제주 제주시
2022,8,80,1863,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2022,8,81,1846,대형마트,홈플러스서귀포점,제주 서귀포시 중앙로 180-0
2022,8,82,1815,기타관광,스누피가든,제주 제주시 금백조로 930-0
2022,8,83,1806,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2022,8,84,1795,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2022,8,85,1777,복합관광시설,중문관광단지,제주 서귀포시
2022,8,86,1770,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2022,8,86,1770,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2022,8,88,1760,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2022,8,89,1721,테마공원,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0
2022,8,90,1715,호텔,플레이스캠프제주,제주 서귀포시 동류암로 20-0
2022,8,91,1712,호텔,코델리아S호텔,제주 서귀포시 일주동로 4186-0
2022,8,91,1712,자연경관(하천/해양),황우지해안,제주 서귀포시
2022,8,93,1710,자연경관(하천/해양),판포포구,제주 제주시
2022,8,94,1708,호텔,브라운스위트제주호텔앤리조트,제주 서귀포시 고성오조로 94-0
2022,8,95,1697,자연경관(산),군산오름,제주 서귀포시
2022,8,96,1640,호텔,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0
2022,8,97,1632,자연경관(산),엉또폭포,제주 서귀포시
2022,8,98,1629,콘도미니엄,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0
2022,8,99,1617,호텔,골든튤립제주성산호텔,제주 서귀포시 일출로 31-0
2022,8,100,1612,호텔,그라벨호텔제주,제주 제주시 일주서로 7316-0
2022,9,1,40188,교통시설,제주국제공항,제주 제주시 공항로 2-0
2022,9,2,29023,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2022,9,3,22930,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2022,9,4,18241,자연경관(하천/해양),협재해수욕장,제주 제주시
2022,9,5,15597,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2022,9,6,13224,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2022,9,7,10346,전시시설,오설록티뮤지엄,제주 서귀포시 신화역사로 15-0
2022,9,8,9834,자연경관(하천/해양),이호테우해변,제주 제주시
2022,9,9,9403,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
2022,9,10,8037,자연경관(하천/해양),곽지해수욕장,제주 제주시
2022,9,11,8013,기타관광,쇠소깍,제주 서귀포시 쇠소깍로 128-0
2022,9,12,7816,기타레저스포츠,한라산둘레길사려니숲길,제주 제주시
2022,9,13,7631,콘도미니엄,제주신화월드메리어트리조트관,제주 서귀포시 신화역사로304번길 38-0
2022,9,14,7567,자연공원,비자림,제주 제주시 비자숲길 55-0
2022,9,15,7356,대형마트,이마트서귀포점,제주 서귀포시 일주동로 9209-0
2022,9,16,7221,자연경관(하천/해양),금능해수욕장,제주 제주시 금능길 119-10
2022,9,17,7117,테마공원,아쿠아플라넷제주,제주 서귀포시 섭지코지로 93-15
2022,9,18,7080,자연경관(산),천지연폭포,제주 서귀포시 서문서로 1-1
2022,9,19,6925,콘도미니엄,제주신화월드랜딩리조트관,제주 서귀포시 신화역사로304번길 38-0
2022,9,20,6556,자연경관(하천/해양),월정리해변,제주 제주시
2022,9,21,6416,자연경관(하천/해양),김녕해수욕장,제주 제주시 해맞이해안로 7-6
2022,9,22,6392,기타관광,용두암,제주 제주시 용두암길 15-0
2022,9,23,6158,호텔,신라호텔제주,제주 서귀포시 중문관광로72번길 75-0
2022,9,24,5747,기타관광,용머리해안,제주 서귀포시 사계남로216번길 24-32
2022,9,25,5742,데이트코스,신창풍차해안도로,제주 제주시
2022,9,26,5670,테마공원,카멜리아힐,제주 서귀포시 병악로 166-0
2022,9,27,5491,호텔,해비치호텔,제주 서귀포시 민속해안로 537-0
2022,9,28,5438,기타관광,주상절리대,제주 서귀포시 이어도로 36-30
2022,9,29,5272,교통시설,우도도항선선착장,제주 서귀포시 성산등용로 130-21
2022,9,30,5263,호텔,롯데호텔제주점,제주 서귀포시 중문관광로72번길 35-0
2022,9,31,5140,전시시설,빛의벙커,제주 서귀포시
2022,9,32,4979,자연경관(산),안돌오름,제주 제주시
2022,9,33,4870,자연경관(하천/해양),중문색달해변,제주 서귀포시 중문관광로72번길 0-0
2022,9,34,4765,데이트코스,하귀애월해안도로,제주 제주시
2022,9,35,4738,자연경관(하천/해양),표선해수욕장,제주 서귀포시
2022,9,36,4701,대형마트,이마트신제주점,제주 제주시 1100로 3348-0
2022,9,37,4648,자연경관(산),정방폭포,제주 서귀포시
2022,9,38,4620,콘도미니엄,소노캄제주,제주 서귀포시 일주동로 6347-17
2022,9,39,4544,콘도미니엄,소노벨제주,제주 제주시 신북로 577-0
2022,9,40,4413,콘도미니엄,휘닉스제주,제주 서귀포시 섭지코지로 107-0
2022,9,41,4223,콘도미니엄,제주신화월드서머셋,제주 서귀포시 신화역사로304번길 89-0
2022,9,42,4167,복합관광시설,제주신화월드,제주 서귀포시 신화역사로304번길 139-0
2022,9,43,4152,테마공원,9.81파크,제주 제주시 천덕로 880-24
2022,9,44,4132,자연경관(하천/해양),성산항,제주 서귀포시
2022,9,45,3951,테마공원,에코랜드테마파크,제주 제주시 번영로 1278-169
2022,9,46,3871,자연경관(산),새별오름,제주 제주시
2022,9,47,3767,자연경관(산),엉또폭포,제주 서귀포시
2022,9,48,3755,교통시설,성산포종합여객터미널,제주 서귀포시 성산등용로 130-21
2022,9,49,3586,자연생태,만장굴,제주 제주시 만장굴길 182-0
2022,9,50,3584,호텔,히든클리프호텔앤네이쳐,제주 서귀포시 예래해안로 542-0
2022,9,51,3459,대형마트,이마트제주점,제주 제주시 탑동로 38-0
2022,9,52,3451,콘도미니엄,금호리조트제주,제주 서귀포시 태위로 522-12
2022,9,53,3420,콘도미니엄,제주신화월드신화리조트관,제주 서귀포시 서광동로34번길 14-19
2022,9,54,3407,자연경관(하천/해양),광치기해변,제주 서귀포시
2022,9,55,3290,자연경관(산),천제연폭포,제주 서귀포시 천제연로 132-0
2022,9,56,3236,자연경관(하천/해양),세화해수욕장,제주 제주시 충렬로 141-1
2022,9,57,3219,자연공원,제주절물자연휴양림,제주 제주시 명림로 584-0
2022,9,58,3148,호텔,메종글래드제주호텔,제주 제주시 노연로 80-0
2022,9,59,3100,호텔,호텔더본제주,제주 서귀포시 색달로 18-0
2022,9,60,3065,자연경관(산),금오름,제주 제주시
2022,9,61,3049,호텔,신라스테이제주,제주 제주시 노연로 100-0
2022,9,62,2991,자연경관(하천/해양),황우지해안,제주 서귀포시
2022,9,63,2827,콘도미니엄,한화리조트제주,제주 제주시 명림로 575-107
2022,9,64,2706,면세점,제주관광공사면세점,제주 서귀포시 중문관광로 224-0
2022,9,65,2691,호텔,롯데시티호텔제주,제주 제주시 도령로 83-0
2022,9,66,2574,호텔,호텔휘슬락,제주 제주시 서부두2길 26-0
2022,9,67,2565,기타관광,선녀탕,제주 서귀포시
2022,9,68,2554,테마공원,뽀로로&타요테마파크제주,제주 서귀포시 병악로 269-0
2022,9,69,2489,호텔,제주오션팰리스호텔,제주 서귀포시 중앙로 14-0
2022,9,70,2467,자연경관(산),용눈이오름,제주 제주시
2022,9,71,2448,기타레저스포츠,한담해안산책로,제주 제주시 애월로 0-0
2022,9,72,2436,콘도미니엄,이랜드파크켄싱턴리조트서귀포점,제주 서귀포시 이어도로 684-0
2022,9,73,2397,호텔,서귀포칼호텔,제주 서귀포시 칠십리로 242-0
2022,9,74,2390,웰니스관광,산방산탄산온천,제주 서귀포시 사계북로41번길 192-0
2022,9,75,2386,호텔,제주부영호텔&리조트,제주 서귀포시 중문관광로 222-0
2022,9,76,2385,호텔,코업시티호텔하버뷰,제주 서귀포시 태위로 108-0
2022,9,77,2364,자연경관(하천/해양),판포포구,제주 제주시
2022,9,78,2351,호텔,라마다제주시티홀호텔,제주 제주시 중앙로 304-0
2022,9,79,2315,호텔,호텔리젠트마린,제주 제주시 서부두2길 20-0
2022,9,80,2302,기타관광,보롬왓,제주 서귀포시 번영로 2350-104
2022,9,81,2240,복합관광시설,중문관광단지,제주 서귀포시
2022,9,82,2225,시장,수목원길야시장,제주 제주시
2022,9,83,2224,자연경관(산),도두봉,제주 제주시 서해안로 0-0
2022,9,84,2178,데이트코스,용담이호해안도로,제주 제주시
2022,9,85,2149,호텔,베스트웨스턴제주호텔,제주 제주시 도령로 27-0
2022,9,86,2052,교통시설,제주항연안여객터미널,제주 제주시 임항로 111-0
2022,9,87,2051,시장,제주민속오일시장,제주 제주시 오일장서길 26-0
2022,9,88,2040,호텔,라마다프라자제주호텔,제주 제주시 탑동로 66-0
2022,9,89,1991,자연경관(하천/해양),모슬포항,제주 서귀포시 하모항구로 30-0
2022,9,90,1959,전시시설,제주항공우주박물관,제주 서귀포시 녹차분재로 218-0
2022,9,91,1935,자연경관(산),산방산,제주 서귀포시 산방로 218-10
2022,9,92,1932,대형마트,롯데마트제주점,제주 제주시 연북로 1-0
2022,9,93,1895,대형마트,홈플러스서귀포점,제주 서귀포시 중앙로 180-0
2022,9,94,1842,호텔,더베스트제주성산,제주 서귀포시 동류암로 26-0
2022,9,95,1819,호텔,골든데이지호텔제주서귀포오션,제주 서귀포시 동홍로 7-0
2022,9,96,1788,기타레저스포츠,송악산둘레길,제주 서귀포시
2022,9,97,1770,호텔,유탑유블레스호텔제주,제주 제주시 조함해안로 502-0
2022,9,98,1767,콘도미니엄,더포그레이스호텔앤리조트,제주 서귀포시 해맞이해안로 2670-0
2022,9,99,1756,콘도미니엄,캠퍼트리호텔앤리조트,제주 제주시 해안마을서4길 100-0
2022,9,100,1738,호텔,그라벨호텔제주,제주 제주시 일주서로 7316-0
2022,10,1,30593,교통시설,제주국제공항,제주 제주시 공항로 2-0
2022,10,2,16662,시장,동문재래시장,제주 제주시 관덕로14길 20-0
2022,10,3,15938,시장,서귀포매일올레시장,제주 서귀포시 중앙로62번길 18-0
2022,10,4,9336,자연경관(산),성산일출봉,제주 서귀포시 일출로 284-12
2022,10,5,7527,자연경관(하천/해양),협재해수욕장,제주 제주시
2022,10,6,7397,자연경관(하천/해양),함덕해수욕장,제주 제주시 조함해안로 525-0
2022,10,7,6479,기타관광,섭지코지,제주 서귀포시 섭지코지로 107-0
