년월,읍면동명,업종명,이용금액
2020-10,성산읍,한식 음식점업,1380541310
2020-10,신효동,기타 외국식 음식점업,0
2020-10,신효동,비알콜 음료점업,0
2020-10,신효동,빵 및 과자류 소매업,0
2020-10,신효동,서양식 음식점업,1558200
2020-10,신효동,일식 음식점업,4163000
2020-10,신효동,중식 음식점업,0
2020-10,신효동,한식 음식점업,32684500
2020-10,아라이동,기타 외국식 음식점업,17980800
2020-10,아라이동,비알콜 음료점업,36678810
2020-10,아라이동,빵 및 과자류 소매업,31270710
2020-10,아라이동,서양식 음식점업,96179740
2020-10,아라이동,일식 음식점업,64019900
2020-10,아라이동,중식 음식점업,37680830
2020-10,아라이동,한식 음식점업,465423880
2020-10,아라일동,기타 외국식 음식점업,46153000
2020-10,아라일동,비알콜 음료점업,69294030
2020-10,아라일동,빵 및 과자류 소매업,73333340
2020-10,아라일동,서양식 음식점업,159200760
2020-10,아라일동,일식 음식점업,67401500
2020-10,아라일동,중식 음식점업,58115800
2020-10,아라일동,한식 음식점업,856836833
2020-10,안덕면,기타 외국식 음식점업,21972000
2020-10,안덕면,비알콜 음료점업,31486690
2020-10,안덕면,빵 및 과자류 소매업,13118260
2020-10,안덕면,서양식 음식점업,316895335
2020-10,안덕면,일식 음식점업,31208000
2020-10,안덕면,중식 음식점업,51954037
2020-10,안덕면,한식 음식점업,1180735840
2020-10,애월읍,기타 외국식 음식점업,28531560
2020-10,애월읍,비알콜 음료점업,70717650
2020-10,애월읍,빵 및 과자류 소매업,82440015
2020-10,애월읍,서양식 음식점업,574294729
2020-10,애월읍,일식 음식점업,125241400
2020-10,애월읍,중식 음식점업,70297000
2020-10,애월읍,한식 음식점업,1906466160
2020-10,연동,기타 외국식 음식점업,75905600
2020-10,연동,비알콜 음료점업,154772955
2020-10,연동,빵 및 과자류 소매업,169186080
2020-10,연동,서양식 음식점업,348345161
2020-10,연동,일식 음식점업,384866950
2020-10,연동,중식 음식점업,184826920
2020-10,연동,한식 음식점업,3806807547
2020-10,영남동,기타 외국식 음식점업,0
2020-10,영남동,비알콜 음료점업,0
2020-10,영남동,빵 및 과자류 소매업,0
2020-10,영남동,서양식 음식점업,0
2020-10,영남동,일식 음식점업,0
2020-10,영남동,중식 음식점업,0
2020-10,영남동,한식 음식점업,1946550
2020-10,영평동,기타 외국식 음식점업,0
2020-10,영평동,비알콜 음료점업,5024060
2020-10,영평동,빵 및 과자류 소매업,6511350
2020-10,영평동,서양식 음식점업,13470400
2020-10,영평동,일식 음식점업,27784000
2020-10,영평동,중식 음식점업,0
2020-10,영평동,한식 음식점업,56577000
2020-10,오등동,기타 외국식 음식점업,0
2020-10,오등동,비알콜 음료점업,0
2020-10,오등동,빵 및 과자류 소매업,0
2020-10,오등동,서양식 음식점업,22894250
2020-10,오등동,일식 음식점업,0
2020-10,오등동,중식 음식점업,0
2020-10,오등동,한식 음식점업,72150220
2020-10,오라삼동,기타 외국식 음식점업,0
2020-10,오라삼동,비알콜 음료점업,1630500
2020-10,오라삼동,빵 및 과자류 소매업,5798350
2020-10,오라삼동,서양식 음식점업,3079300
2020-10,오라삼동,일식 음식점업,908000
2020-10,오라삼동,중식 음식점업,0
2020-10,오라삼동,한식 음식점업,107142900
2020-10,오라이동,기타 외국식 음식점업,0
2020-10,오라이동,비알콜 음료점업,35755290
2020-10,오라이동,빵 및 과자류 소매업,8601250
2020-10,오라이동,서양식 음식점업,13867330
2020-10,오라이동,일식 음식점업,16066200
2020-10,오라이동,중식 음식점업,0
2020-10,오라이동,한식 음식점업,199622900
2020-10,오라일동,기타 외국식 음식점업,3648000
2020-10,오라일동,비알콜 음료점업,19800314
2020-10,오라일동,빵 및 과자류 소매업,18056800
2020-10,오라일동,서양식 음식점업,9431000
2020-10,오라일동,일식 음식점업,3566000
2020-10,오라일동,중식 음식점업,9337000
2020-10,오라일동,한식 음식점업,329829241
2020-10,외도이동,기타 외국식 음식점업,0
2020-10,외도이동,비알콜 음료점업,1643000
2020-10,외도이동,빵 및 과자류 소매업,426000
2020-10,외도이동,서양식 음식점업,11481000
2020-10,외도이동,일식 음식점업,13011000
2020-10,외도이동,중식 음식점업,684000
2020-10,외도이동,한식 음식점업,79809300
2020-10,외도일동,기타 외국식 음식점업,18030100
2020-10,외도일동,비알콜 음료점업,22363000
2020-10,외도일동,빵 및 과자류 소매업,45656440
2020-10,외도일동,서양식 음식점업,37540595
2020-10,외도일동,일식 음식점업,41668400
2020-10,외도일동,중식 음식점업,31923850
2020-10,외도일동,한식 음식점업,539926852
2020-10,용담삼동,기타 외국식 음식점업,4364000
2020-10,용담삼동,비알콜 음료점업,33206330
2020-10,용담삼동,빵 및 과자류 소매업,13237400
2020-10,용담삼동,서양식 음식점업,59564650
2020-10,용담삼동,일식 음식점업,81132230
2020-10,용담삼동,중식 음식점업,0
2020-10,용담삼동,한식 음식점업,496988766
2020-10,용담이동,기타 외국식 음식점업,4640000
2020-10,용담이동,비알콜 음료점업,61809810
2020-10,용담이동,빵 및 과자류 소매업,75909136
2020-10,용담이동,서양식 음식점업,21992580
2020-10,용담이동,일식 음식점업,39817300
2020-10,용담이동,중식 음식점업,35290500
2020-10,용담이동,한식 음식점업,505422040
2020-10,용담일동,기타 외국식 음식점업,1746000
2020-10,용담일동,비알콜 음료점업,2200800
2020-10,용담일동,빵 및 과자류 소매업,11332800
2020-10,용담일동,서양식 음식점업,4251800
2020-10,용담일동,일식 음식점업,55225500
2020-10,용담일동,중식 음식점업,9774500
2020-10,용담일동,한식 음식점업,346405369
2020-10,우도면,기타 외국식 음식점업,0
2020-10,우도면,비알콜 음료점업,30735900
2020-10,우도면,빵 및 과자류 소매업,8072900
2020-10,우도면,서양식 음식점업,49304750
2020-10,우도면,일식 음식점업,5340000
2020-10,우도면,중식 음식점업,38185500
2020-10,우도면,한식 음식점업,214498950
2020-10,월평동,기타 외국식 음식점업,0
2020-10,월평동,비알콜 음료점업,9133900
2020-10,월평동,빵 및 과자류 소매업,0
2020-10,월평동,서양식 음식점업,8970900
2020-10,월평동,일식 음식점업,0
2020-10,월평동,중식 음식점업,0
2020-10,월평동,한식 음식점업,18761000
2020-10,이도이동,기타 외국식 음식점업,44836790
2020-10,이도이동,비알콜 음료점업,172657230
2020-10,이도이동,빵 및 과자류 소매업,94042700
2020-10,이도이동,서양식 음식점업,246901826
2020-10,이도이동,일식 음식점업,200881560
2020-10,이도이동,중식 음식점업,97154015
2020-10,이도이동,한식 음식점업,2182765045
2020-10,이도일동,기타 외국식 음식점업,1279000
2020-10,이도일동,비알콜 음료점업,16293240
2020-10,이도일동,빵 및 과자류 소매업,42081250
2020-10,이도일동,서양식 음식점업,23437980
2020-10,이도일동,일식 음식점업,19778800
2020-10,이도일동,중식 음식점업,37101500
2020-10,이도일동,한식 음식점업,325399576
2020-10,이호이동,기타 외국식 음식점업,0
2020-10,이호이동,비알콜 음료점업,1435400
2020-10,이호이동,빵 및 과자류 소매업,2227880
2020-10,이호이동,서양식 음식점업,208000
2020-10,이호이동,일식 음식점업,1833000
2020-10,이호이동,중식 음식점업,0
2020-10,이호이동,한식 음식점업,106791089
2020-10,이호일동,기타 외국식 음식점업,0
2020-10,이호일동,비알콜 음료점업,3594400
2020-10,이호일동,빵 및 과자류 소매업,605000
2020-10,이호일동,서양식 음식점업,26073070
2020-10,이호일동,일식 음식점업,0
2020-10,이호일동,중식 음식점업,0
2020-10,이호일동,한식 음식점업,48689820
2020-10,일도이동,기타 외국식 음식점업,34422000
2020-10,일도이동,비알콜 음료점업,33116480
2020-10,일도이동,빵 및 과자류 소매업,100421470
2020-10,일도이동,서양식 음식점업,51792760
2020-10,일도이동,일식 음식점업,86953900
2020-10,일도이동,중식 음식점업,34982000
2020-10,일도이동,한식 음식점업,1118100298
2020-10,일도일동,기타 외국식 음식점업,7602800
2020-10,일도일동,비알콜 음료점업,28531830
2020-10,일도일동,빵 및 과자류 소매업,44408910
2020-10,일도일동,서양식 음식점업,63616130
2020-10,일도일동,일식 음식점업,38137600
2020-10,일도일동,중식 음식점업,15696000
2020-10,일도일동,한식 음식점업,240919035
2020-10,조천읍,기타 외국식 음식점업,10399500
2020-10,조천읍,비알콜 음료점업,35847210
2020-10,조천읍,빵 및 과자류 소매업,126103812
2020-10,조천읍,서양식 음식점업,164253620
2020-10,조천읍,일식 음식점업,127256870
2020-10,조천읍,중식 음식점업,62936546
2020-10,조천읍,한식 음식점업,1697075860
2020-10,중문동,기타 외국식 음식점업,17932000
2020-10,중문동,비알콜 음료점업,8126040
2020-10,중문동,빵 및 과자류 소매업,34906990
2020-10,중문동,서양식 음식점업,24349275
2020-10,중문동,일식 음식점업,61789800
2020-10,중문동,중식 음식점업,30602500
2020-10,중문동,한식 음식점업,555880600
2020-10,추자면,기타 외국식 음식점업,0
2020-10,추자면,비알콜 음료점업,1651500
2020-10,추자면,빵 및 과자류 소매업,0
2020-10,추자면,서양식 음식점업,2654500
2020-10,추자면,일식 음식점업,0
2020-10,추자면,중식 음식점업,4040000
2020-10,추자면,한식 음식점업,60042100
2020-10,토평동,기타 외국식 음식점업,0
2020-10,토평동,비알콜 음료점업,6128600
2020-10,토평동,빵 및 과자류 소매업,5843870
2020-10,토평동,서양식 음식점업,14773560
2020-10,토평동,일식 음식점업,0
2020-10,토평동,중식 음식점업,36755500
2020-10,토평동,한식 음식점업,241140340
2020-10,표선면,기타 외국식 음식점업,6042100
2020-10,표선면,비알콜 음료점업,11849820
2020-10,표선면,빵 및 과자류 소매업,23822655
2020-10,표선면,서양식 음식점업,64218910
2020-10,표선면,일식 음식점업,73800000
2020-10,표선면,중식 음식점업,31978000
2020-10,표선면,한식 음식점업,759652800
2020-10,하예동,기타 외국식 음식점업,2383000
2020-10,하예동,비알콜 음료점업,93500
2020-10,하예동,빵 및 과자류 소매업,0
2020-10,하예동,서양식 음식점업,81805566
2020-10,하예동,일식 음식점업,5516000
2020-10,하예동,중식 음식점업,4196000
2020-10,하예동,한식 음식점업,65559400
2020-10,하원동,기타 외국식 음식점업,0
2020-10,하원동,비알콜 음료점업,0
2020-10,하원동,빵 및 과자류 소매업,0
2020-10,하원동,서양식 음식점업,903300
2020-10,하원동,일식 음식점업,0
2020-10,하원동,중식 음식점업,0
2020-10,하원동,한식 음식점업,50958500
2020-10,하효동,기타 외국식 음식점업,6211000
2020-10,하효동,비알콜 음료점업,10909810
2020-10,하효동,빵 및 과자류 소매업,2534710
2020-10,하효동,서양식 음식점업,40306770
2020-10,하효동,일식 음식점업,11662000
2020-10,하효동,중식 음식점업,18866100
2020-10,하효동,한식 음식점업,121943653
2020-10,한경면,기타 외국식 음식점업,5672500
2020-10,한경면,비알콜 음료점업,6537800
2020-10,한경면,빵 및 과자류 소매업,13261900
2020-10,한경면,서양식 음식점업,76239270
2020-10,한경면,일식 음식점업,28213300
2020-10,한경면,중식 음식점업,25505500
2020-10,한경면,한식 음식점업,404862900
2020-10,한림읍,기타 외국식 음식점업,24353400
2020-10,한림읍,비알콜 음료점업,19531960
2020-10,한림읍,빵 및 과자류 소매업,43068030
2020-10,한림읍,서양식 음식점업,246506246
2020-10,한림읍,일식 음식점업,101493500
2020-10,한림읍,중식 음식점업,80897700
2020-10,한림읍,한식 음식점업,1454506390
2020-10,해안동,기타 외국식 음식점업,0
2020-10,해안동,비알콜 음료점업,0
2020-10,해안동,빵 및 과자류 소매업,1718000
2020-10,해안동,서양식 음식점업,21607700
2020-10,해안동,일식 음식점업,0
2020-10,해안동,중식 음식점업,0
2020-10,해안동,한식 음식점업,15621500
2020-10,호근동,기타 외국식 음식점업,0
2020-10,호근동,비알콜 음료점업,0
2020-10,호근동,빵 및 과자류 소매업,0
2020-10,호근동,서양식 음식점업,8196000
2020-10,호근동,일식 음식점업,8098000
2020-10,호근동,중식 음식점업,0
2020-10,호근동,한식 음식점업,35542200
2020-10,화북이동,기타 외국식 음식점업,0
2020-10,화북이동,비알콜 음료점업,3713000
2020-10,화북이동,빵 및 과자류 소매업,1975100
2020-10,화북이동,서양식 음식점업,0
2020-10,화북이동,일식 음식점업,0
2020-10,화북이동,중식 음식점업,0
2020-10,화북이동,한식 음식점업,44167500
2020-10,화북일동,기타 외국식 음식점업,29599800
2020-10,화북일동,비알콜 음료점업,24584300
2020-10,화북일동,빵 및 과자류 소매업,33137790
2020-10,화북일동,서양식 음식점업,12022800
2020-10,화북일동,일식 음식점업,15003000
2020-10,화북일동,중식 음식점업,22272600
2020-10,화북일동,한식 음식점업,461276500
2020-10,회수동,기타 외국식 음식점업,4330000
2020-10,회수동,비알콜 음료점업,0
2020-10,회수동,빵 및 과자류 소매업,0
2020-10,회수동,서양식 음식점업,7472520
2020-10,회수동,일식 음식점업,0
2020-10,회수동,중식 음식점업,0
2020-10,회수동,한식 음식점업,42352700
2020-10,회천동,기타 외국식 음식점업,0
2020-10,회천동,비알콜 음료점업,0
2020-10,회천동,빵 및 과자류 소매업,0
2020-10,회천동,서양식 음식점업,7273300
2020-10,회천동,일식 음식점업,0
2020-10,회천동,중식 음식점업,0
2020-10,회천동,한식 음식점업,9103100
2020-11,강정동,기타 외국식 음식점업,15450500
2020-11,강정동,비알콜 음료점업,11653960
2020-11,강정동,빵 및 과자류 소매업,35679050
2020-11,강정동,서양식 음식점업,59139650
2020-11,강정동,일식 음식점업,67507500
2020-11,강정동,중식 음식점업,22045200
2020-11,강정동,한식 음식점업,352656380
2020-11,건입동,기타 외국식 음식점업,3694106
2020-11,건입동,비알콜 음료점업,15692580
2020-11,건입동,빵 및 과자류 소매업,32175708
2020-11,건입동,서양식 음식점업,27357300
2020-11,건입동,일식 음식점업,90557050
2020-11,건입동,중식 음식점업,13063000
2020-11,건입동,한식 음식점업,641198496
2020-11,구좌읍,기타 외국식 음식점업,0
2020-11,구좌읍,비알콜 음료점업,47147680
2020-11,구좌읍,빵 및 과자류 소매업,7018300
2020-11,구좌읍,서양식 음식점업,237021820
2020-11,구좌읍,일식 음식점업,63748100
2020-11,구좌읍,중식 음식점업,24991000
2020-11,구좌읍,한식 음식점업,968008745
2020-11,남원읍,기타 외국식 음식점업,1596000
2020-11,남원읍,비알콜 음료점업,17120440
2020-11,남원읍,빵 및 과자류 소매업,19235760
2020-11,남원읍,서양식 음식점업,86616470
2020-11,남원읍,일식 음식점업,73113000
2020-11,남원읍,중식 음식점업,24271000
2020-11,남원읍,한식 음식점업,553270226
2020-11,내도동,기타 외국식 음식점업,0
2020-11,내도동,비알콜 음료점업,1487350
2020-11,내도동,빵 및 과자류 소매업,3950000
2020-11,내도동,서양식 음식점업,1409000
2020-11,내도동,일식 음식점업,5529000
2020-11,내도동,중식 음식점업,5484000
2020-11,내도동,한식 음식점업,18729300
2020-11,노형동,기타 외국식 음식점업,77368495
2020-11,노형동,비알콜 음료점업,176116990
2020-11,노형동,빵 및 과자류 소매업,187665370
2020-11,노형동,서양식 음식점업,291895928
2020-11,노형동,일식 음식점업,325363800
2020-11,노형동,중식 음식점업,149796450
2020-11,노형동,한식 음식점업,3455692281
2020-11,대정읍,기타 외국식 음식점업,2288500
2020-11,대정읍,비알콜 음료점업,35261110
2020-11,대정읍,빵 및 과자류 소매업,99954866
2020-11,대정읍,서양식 음식점업,113453200
2020-11,대정읍,일식 음식점업,119922500
2020-11,대정읍,중식 음식점업,87048621
2020-11,대정읍,한식 음식점업,1093217637
2020-11,대포동,기타 외국식 음식점업,0
2020-11,대포동,비알콜 음료점업,257100
2020-11,대포동,빵 및 과자류 소매업,0
2020-11,대포동,서양식 음식점업,50075150
2020-11,대포동,일식 음식점업,116237000
2020-11,대포동,중식 음식점업,15275000
2020-11,대포동,한식 음식점업,203389250
2020-11,도남동,기타 외국식 음식점업,31860150
2020-11,도남동,비알콜 음료점업,26208530
2020-11,도남동,빵 및 과자류 소매업,63999790
2020-11,도남동,서양식 음식점업,39618260
2020-11,도남동,일식 음식점업,53143130
2020-11,도남동,중식 음식점업,35191500
2020-11,도남동,한식 음식점업,751548483
2020-11,도두이동,기타 외국식 음식점업,0
2020-11,도두이동,비알콜 음료점업,0
2020-11,도두이동,빵 및 과자류 소매업,0
2020-11,도두이동,서양식 음식점업,6896250
2020-11,도두이동,일식 음식점업,28362000
2020-11,도두이동,중식 음식점업,16330600
2020-11,도두이동,한식 음식점업,118750860
2020-11,도두일동,기타 외국식 음식점업,85000
2020-11,도두일동,비알콜 음료점업,3011500
2020-11,도두일동,빵 및 과자류 소매업,784650
2020-11,도두일동,서양식 음식점업,46852720
2020-11,도두일동,일식 음식점업,156299600
2020-11,도두일동,중식 음식점업,8814000
2020-11,도두일동,한식 음식점업,322800233
2020-11,도련이동,기타 외국식 음식점업,0
2020-11,도련이동,비알콜 음료점업,0
2020-11,도련이동,빵 및 과자류 소매업,9733390
2020-11,도련이동,서양식 음식점업,1042200
2020-11,도련이동,일식 음식점업,4595000
2020-11,도련이동,중식 음식점업,7833000
2020-11,도련이동,한식 음식점업,33237000
2020-11,도련일동,기타 외국식 음식점업,0
2020-11,도련일동,비알콜 음료점업,19688790
2020-11,도련일동,빵 및 과자류 소매업,19963820
2020-11,도련일동,서양식 음식점업,12077400
2020-11,도련일동,일식 음식점업,20202670
2020-11,도련일동,중식 음식점업,14939900
2020-11,도련일동,한식 음식점업,199319330
2020-11,도순동,기타 외국식 음식점업,0
2020-11,도순동,비알콜 음료점업,0
2020-11,도순동,빵 및 과자류 소매업,0
2020-11,도순동,서양식 음식점업,4237200
2020-11,도순동,일식 음식점업,0
2020-11,도순동,중식 음식점업,3340000
2020-11,도순동,한식 음식점업,15525000
2020-11,도평동,기타 외국식 음식점업,0
2020-11,도평동,비알콜 음료점업,0
2020-11,도평동,빵 및 과자류 소매업,0
2020-11,도평동,서양식 음식점업,754500
2020-11,도평동,일식 음식점업,0
2020-11,도평동,중식 음식점업,0
2020-11,도평동,한식 음식점업,109000
2020-11,동홍동,기타 외국식 음식점업,73155700
2020-11,동홍동,비알콜 음료점업,24002790
2020-11,동홍동,빵 및 과자류 소매업,17398790
2020-11,동홍동,서양식 음식점업,48408200
2020-11,동홍동,일식 음식점업,71566000
2020-11,동홍동,중식 음식점업,8651100
2020-11,동홍동,한식 음식점업,694751153
2020-11,법환동,기타 외국식 음식점업,0
2020-11,법환동,비알콜 음료점업,13381050
2020-11,법환동,빵 및 과자류 소매업,17694890
2020-11,법환동,서양식 음식점업,75191150
2020-11,법환동,일식 음식점업,30873000
2020-11,법환동,중식 음식점업,15858500
2020-11,법환동,한식 음식점업,214278150
2020-11,보목동,기타 외국식 음식점업,0
2020-11,보목동,비알콜 음료점업,26500
2020-11,보목동,빵 및 과자류 소매업,0
2020-11,보목동,서양식 음식점업,11868100
2020-11,보목동,일식 음식점업,0
2020-11,보목동,중식 음식점업,8895000
2020-11,보목동,한식 음식점업,44177000
2020-11,봉개동,기타 외국식 음식점업,15075000
2020-11,봉개동,비알콜 음료점업,7061000
2020-11,봉개동,빵 및 과자류 소매업,5397000
2020-11,봉개동,서양식 음식점업,7805150
2020-11,봉개동,일식 음식점업,0
2020-11,봉개동,중식 음식점업,5264500
2020-11,봉개동,한식 음식점업,143201440
2020-11,삼도이동,기타 외국식 음식점업,11597373
2020-11,삼도이동,비알콜 음료점업,982500
2020-11,삼도이동,빵 및 과자류 소매업,19324485
2020-11,삼도이동,서양식 음식점업,31236370
2020-11,삼도이동,일식 음식점업,38218875
2020-11,삼도이동,중식 음식점업,18029000
2020-11,삼도이동,한식 음식점업,811960964
2020-11,삼도일동,기타 외국식 음식점업,4347500
2020-11,삼도일동,비알콜 음료점업,5144100
2020-11,삼도일동,빵 및 과자류 소매업,25977052
2020-11,삼도일동,서양식 음식점업,11236580
2020-11,삼도일동,일식 음식점업,18284000
2020-11,삼도일동,중식 음식점업,26451500
2020-11,삼도일동,한식 음식점업,318589670
2020-11,삼양삼동,기타 외국식 음식점업,0
2020-11,삼양삼동,비알콜 음료점업,0
2020-11,삼양삼동,빵 및 과자류 소매업,0
2020-11,삼양삼동,서양식 음식점업,252400
2020-11,삼양삼동,일식 음식점업,0
2020-11,삼양삼동,중식 음식점업,0
2020-11,삼양삼동,한식 음식점업,21318000
2020-11,삼양이동,기타 외국식 음식점업,5168000
2020-11,삼양이동,비알콜 음료점업,9289110
2020-11,삼양이동,빵 및 과자류 소매업,14009500
2020-11,삼양이동,서양식 음식점업,14988350
2020-11,삼양이동,일식 음식점업,5761400
2020-11,삼양이동,중식 음식점업,21708500
2020-11,삼양이동,한식 음식점업,216195400
2020-11,삼양일동,기타 외국식 음식점업,440000
2020-11,삼양일동,비알콜 음료점업,1102100
2020-11,삼양일동,빵 및 과자류 소매업,604400
2020-11,삼양일동,서양식 음식점업,25144800
2020-11,삼양일동,일식 음식점업,13920000
2020-11,삼양일동,중식 음식점업,0
2020-11,삼양일동,한식 음식점업,59859350
2020-11,상예동,기타 외국식 음식점업,0
2020-11,상예동,비알콜 음료점업,0
2020-11,상예동,빵 및 과자류 소매업,0
2020-11,상예동,서양식 음식점업,5331800
2020-11,상예동,일식 음식점업,0
2020-11,상예동,중식 음식점업,0
2020-11,상예동,한식 음식점업,128717350
2020-11,상효동,기타 외국식 음식점업,0
2020-11,상효동,비알콜 음료점업,0
2020-11,상효동,빵 및 과자류 소매업,0
2020-11,상효동,서양식 음식점업,3021500
2020-11,상효동,일식 음식점업,0
2020-11,상효동,중식 음식점업,0
2020-11,상효동,한식 음식점업,30913000
2020-11,색달동,기타 외국식 음식점업,0
2020-11,색달동,비알콜 음료점업,2662100
2020-11,색달동,빵 및 과자류 소매업,6480901
2020-11,색달동,서양식 음식점업,268452260
2020-11,색달동,일식 음식점업,46760300
2020-11,색달동,중식 음식점업,13033550
2020-11,색달동,한식 음식점업,699011735
2020-11,서귀동,기타 외국식 음식점업,27184800
2020-11,서귀동,비알콜 음료점업,59636390
2020-11,서귀동,빵 및 과자류 소매업,111569379
2020-11,서귀동,서양식 음식점업,149498118
2020-11,서귀동,일식 음식점업,470569900
2020-11,서귀동,중식 음식점업,76967111
2020-11,서귀동,한식 음식점업,1541807565
2020-11,서호동,기타 외국식 음식점업,25534900
2020-11,서호동,비알콜 음료점업,18635600
2020-11,서호동,빵 및 과자류 소매업,24479410
2020-11,서호동,서양식 음식점업,20245800
2020-11,서호동,일식 음식점업,13983500
2020-11,서호동,중식 음식점업,16584950
2020-11,서호동,한식 음식점업,309518700
2020-11,서홍동,기타 외국식 음식점업,11903000
2020-11,서홍동,비알콜 음료점업,20171400
2020-11,서홍동,빵 및 과자류 소매업,11624350
2020-11,서홍동,서양식 음식점업,34474175
2020-11,서홍동,일식 음식점업,10094300
2020-11,서홍동,중식 음식점업,15761007
2020-11,서홍동,한식 음식점업,206245093
2020-11,성산읍,기타 외국식 음식점업,33027000
2020-11,성산읍,비알콜 음료점업,67906708
2020-11,성산읍,빵 및 과자류 소매업,44391242
2020-11,성산읍,서양식 음식점업,131777170
2020-11,성산읍,일식 음식점업,81827000
2020-11,성산읍,중식 음식점업,56681400
2020-11,성산읍,한식 음식점업,1383744093
2020-11,신효동,기타 외국식 음식점업,0
2020-11,신효동,비알콜 음료점업,0
2020-11,신효동,빵 및 과자류 소매업,0
2020-11,신효동,서양식 음식점업,3261300
2020-11,신효동,일식 음식점업,3222000
2020-11,신효동,중식 음식점업,0
2020-11,신효동,한식 음식점업,32769450
2020-11,아라이동,기타 외국식 음식점업,17169400
2020-11,아라이동,비알콜 음료점업,31281840
2020-11,아라이동,빵 및 과자류 소매업,31805710
2020-11,아라이동,서양식 음식점업,95591860
2020-11,아라이동,일식 음식점업,52319200
2020-11,아라이동,중식 음식점업,33060990
2020-11,아라이동,한식 음식점업,472843810
2020-11,아라일동,기타 외국식 음식점업,41762800
2020-11,아라일동,비알콜 음료점업,61556290
2020-11,아라일동,빵 및 과자류 소매업,81012270
2020-11,아라일동,서양식 음식점업,151123946
2020-11,아라일동,일식 음식점업,72678100
2020-11,아라일동,중식 음식점업,51465500
2020-11,아라일동,한식 음식점업,842617599
2020-11,안덕면,기타 외국식 음식점업,27631400
2020-11,안덕면,비알콜 음료점업,32116850
2020-11,안덕면,빵 및 과자류 소매업,15007240
2020-11,안덕면,서양식 음식점업,280666105
2020-11,안덕면,일식 음식점업,25389500
2020-11,안덕면,중식 음식점업,51899860
2020-11,안덕면,한식 음식점업,1218843120
2020-11,애월읍,기타 외국식 음식점업,29510500
2020-11,애월읍,비알콜 음료점업,62548830
2020-11,애월읍,빵 및 과자류 소매업,81744370
2020-11,애월읍,서양식 음식점업,496057118
2020-11,애월읍,일식 음식점업,113492200
2020-11,애월읍,중식 음식점업,67687000
2020-11,애월읍,한식 음식점업,1884671144
2020-11,연동,기타 외국식 음식점업,75827400
2020-11,연동,비알콜 음료점업,131894985
2020-11,연동,빵 및 과자류 소매업,174000100
2020-11,연동,서양식 음식점업,303293750
2020-11,연동,일식 음식점업,458905818
2020-11,연동,중식 음식점업,186255315
2020-11,연동,한식 음식점업,3875081624
2020-11,영남동,기타 외국식 음식점업,0
2020-11,영남동,비알콜 음료점업,0
2020-11,영남동,빵 및 과자류 소매업,0
2020-11,영남동,서양식 음식점업,0
2020-11,영남동,일식 음식점업,0
2020-11,영남동,중식 음식점업,0
2020-11,영남동,한식 음식점업,1642100
2020-11,영평동,기타 외국식 음식점업,0
2020-11,영평동,비알콜 음료점업,4364180
2020-11,영평동,빵 및 과자류 소매업,7594110
2020-11,영평동,서양식 음식점업,13996100
2020-11,영평동,일식 음식점업,27597400
2020-11,영평동,중식 음식점업,0
2020-11,영평동,한식 음식점업,56185100
2020-11,오등동,기타 외국식 음식점업,0
2020-11,오등동,비알콜 음료점업,0
2020-11,오등동,빵 및 과자류 소매업,0
2020-11,오등동,서양식 음식점업,16364400
2020-11,오등동,일식 음식점업,0
2020-11,오등동,중식 음식점업,0
2020-11,오등동,한식 음식점업,77464600
2020-11,오라삼동,기타 외국식 음식점업,0
2020-11,오라삼동,비알콜 음료점업,2259400
2020-11,오라삼동,빵 및 과자류 소매업,4889150
2020-11,오라삼동,서양식 음식점업,3415400
2020-11,오라삼동,일식 음식점업,1342000
2020-11,오라삼동,중식 음식점업,0
2020-11,오라삼동,한식 음식점업,115436905
2020-11,오라이동,기타 외국식 음식점업,0
2020-11,오라이동,비알콜 음료점업,30839220
2020-11,오라이동,빵 및 과자류 소매업,9747500
2020-11,오라이동,서양식 음식점업,5185350
2020-11,오라이동,일식 음식점업,21171800
2020-11,오라이동,중식 음식점업,0
2020-11,오라이동,한식 음식점업,217378900
2020-11,오라일동,기타 외국식 음식점업,2709000
2020-11,오라일동,비알콜 음료점업,18307020
2020-11,오라일동,빵 및 과자류 소매업,20534000
2020-11,오라일동,서양식 음식점업,10985750
2020-11,오라일동,일식 음식점업,3910000
2020-11,오라일동,중식 음식점업,10121010
2020-11,오라일동,한식 음식점업,330894200
2020-11,외도이동,기타 외국식 음식점업,0
2020-11,외도이동,비알콜 음료점업,1204000
2020-11,외도이동,빵 및 과자류 소매업,68000
2020-11,외도이동,서양식 음식점업,11122000
2020-11,외도이동,일식 음식점업,13241000
2020-11,외도이동,중식 음식점업,590000
2020-11,외도이동,한식 음식점업,70188800
2020-11,외도일동,기타 외국식 음식점업,16539800
2020-11,외도일동,비알콜 음료점업,19336631
2020-11,외도일동,빵 및 과자류 소매업,43835970
2020-11,외도일동,서양식 음식점업,41723970
2020-11,외도일동,일식 음식점업,39593400
2020-11,외도일동,중식 음식점업,30820200
2020-11,외도일동,한식 음식점업,538359200
2020-11,용담삼동,기타 외국식 음식점업,3179000
2020-11,용담삼동,비알콜 음료점업,32063100
2020-11,용담삼동,빵 및 과자류 소매업,21955100
2020-11,용담삼동,서양식 음식점업,54421739
2020-11,용담삼동,일식 음식점업,95360152
2020-11,용담삼동,중식 음식점업,0
