년월,시도명,읍면동명,업종명,성별,이용자수,이용금액,거주인구,방문인구,국적,외국인유동인구수,내국인개별여행객
2020-06,제주시,삼도1동,비알콜 음료점업,남성,349.0,2953200.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도1동,비알콜 음료점업,여성,441.0,3706100.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,서양식 음식점업,남성,338.0,4414700.0,2930649.806,1984458.537,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,서양식 음식점업,여성,523.0,7105040.0,3342331.122,1970654.358,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,서양식 음식점업,남성,338.0,4414700.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도1동,서양식 음식점업,여성,523.0,7105040.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,일식 음식점업,남성,179.0,13518500.0,2930649.806,1984458.537,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,일식 음식점업,여성,66.0,3622500.0,3342331.122,1970654.358,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,일식 음식점업,남성,179.0,13518500.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도1동,일식 음식점업,여성,66.0,3622500.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,중식 음식점업,남성,638.0,15036000.0,2930649.806,1984458.537,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,중식 음식점업,여성,372.0,9359000.0,3342331.122,1970654.358,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,중식 음식점업,남성,638.0,15036000.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도1동,중식 음식점업,여성,372.0,9359000.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,336.0,6749000.0,2930649.806,1984458.537,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,239.0,4273350.0,3342331.122,1970654.358,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,336.0,6749000.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,239.0,4273350.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,한식 음식점업,여성,2342.0,74347870.0,3342331.122,1970654.358,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,한식 음식점업,남성,5009.0,167315964.0,2930649.806,1984458.537,중국,11.200000000000001,846253
2020-06,제주시,삼도1동,한식 음식점업,여성,2342.0,74347870.0,3342331.122,1970654.358,중국 외,97.6,846253
2020-06,제주시,삼도1동,한식 음식점업,남성,5009.0,167315964.0,2930649.806,1984458.537,중국 외,97.6,846253
2020-06,제주시,삼도2동,기타 외국식 음식점업,남성,138.0,7399475.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,기타 외국식 음식점업,여성,75.0,3977435.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,기타 외국식 음식점업,남성,138.0,7399475.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,기타 외국식 음식점업,여성,75.0,3977435.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,비알콜 음료점업,남성,38.0,381500.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,비알콜 음료점업,여성,32.0,282000.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,비알콜 음료점업,남성,38.0,381500.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,비알콜 음료점업,여성,32.0,282000.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,서양식 음식점업,남성,491.0,11756650.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,서양식 음식점업,여성,711.0,13776100.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,서양식 음식점업,남성,491.0,11756650.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,서양식 음식점업,여성,711.0,13776100.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,일식 음식점업,남성,204.0,13803200.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,일식 음식점업,여성,183.0,11021500.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,일식 음식점업,남성,204.0,13803200.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,일식 음식점업,여성,183.0,11021500.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,중식 음식점업,남성,379.0,9935000.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,중식 음식점업,여성,195.0,5233000.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,중식 음식점업,남성,379.0,9935000.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,중식 음식점업,여성,195.0,5233000.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,291.0,2855050.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,229.0,2401800.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,291.0,2855050.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,229.0,2401800.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼도2동,한식 음식점업,여성,5564.0,171700883.0,1415424.225,1770842.354,중국,26.0,846253
2020-06,제주시,삼도2동,한식 음식점업,남성,7875.0,265563585.0,1493366.936,1809865.096,중국,26.0,846253
2020-06,제주시,삼도2동,한식 음식점업,여성,5564.0,171700883.0,1415424.225,1770842.354,중국 외,192.98,846253
2020-06,제주시,삼도2동,한식 음식점업,남성,7875.0,265563585.0,1493366.936,1809865.096,중국 외,192.98,846253
2020-06,제주시,삼양동,기타 외국식 음식점업,남성,63.0,3041000.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,기타 외국식 음식점업,여성,26.0,1505000.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,기타 외국식 음식점업,남성,63.0,3041000.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,기타 외국식 음식점업,여성,26.0,1505000.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,비알콜 음료점업,남성,2312.0,18043750.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,비알콜 음료점업,여성,2594.0,20002270.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,비알콜 음료점업,남성,2312.0,18043750.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,비알콜 음료점업,여성,2594.0,20002270.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,서양식 음식점업,남성,1396.0,22890834.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,서양식 음식점업,여성,1631.0,28080610.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,서양식 음식점업,남성,1396.0,22890834.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,서양식 음식점업,여성,1631.0,28080610.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,일식 음식점업,여성,309.0,14520400.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,일식 음식점업,남성,491.0,27143700.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,일식 음식점업,여성,309.0,14520400.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,일식 음식점업,남성,491.0,27143700.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,중식 음식점업,남성,1094.0,24682500.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,중식 음식점업,여성,568.0,13677770.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,중식 음식점업,남성,1094.0,24682500.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,중식 음식점업,여성,568.0,13677770.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1795.0,22531500.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1648.0,19891550.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,1795.0,22531500.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1648.0,19891550.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,제주시,삼양동,한식 음식점업,남성,8090.0,290657831.0,7210899.521,1621680.037,중국,108.87,846253
2020-06,제주시,삼양동,한식 음식점업,여성,4646.0,152410439.0,7868949.755,1462960.597,중국,108.87,846253
2020-06,제주시,삼양동,한식 음식점업,남성,8090.0,290657831.0,7210899.521,1621680.037,중국 외,369.3,846253
2020-06,제주시,삼양동,한식 음식점업,여성,4646.0,152410439.0,7868949.755,1462960.597,중국 외,369.3,846253
2020-06,서귀포시,서홍동,기타 외국식 음식점업,남성,397.0,6885000.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,기타 외국식 음식점업,여성,152.0,2512000.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,기타 외국식 음식점업,남성,397.0,6885000.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,기타 외국식 음식점업,여성,152.0,2512000.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,비알콜 음료점업,남성,1192.0,8530700.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,비알콜 음료점업,여성,1084.0,8647880.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,비알콜 음료점업,남성,1192.0,8530700.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,비알콜 음료점업,여성,1084.0,8647880.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,서양식 음식점업,여성,734.0,12933240.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,서양식 음식점업,남성,667.0,10822200.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,서양식 음식점업,여성,734.0,12933240.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,서양식 음식점업,남성,667.0,10822200.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,일식 음식점업,남성,162.0,5428100.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,일식 음식점업,여성,114.0,3076800.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,일식 음식점업,남성,162.0,5428100.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,일식 음식점업,여성,114.0,3076800.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,중식 음식점업,남성,347.0,7197000.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,중식 음식점업,여성,167.0,4071500.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,중식 음식점업,남성,347.0,7197000.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,중식 음식점업,여성,167.0,4071500.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,156.0,2462450.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,126.0,1374250.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,156.0,2462450.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,126.0,1374250.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,한식 음식점업,남성,2884.0,99087100.0,1948797.304,1207694.751,중국,2153.17,846253
2020-06,서귀포시,서홍동,한식 음식점업,여성,1829.0,57862310.0,2053946.376,1073105.892,중국,2153.17,846253
2020-06,서귀포시,서홍동,한식 음식점업,남성,2884.0,99087100.0,1948797.304,1207694.751,중국 외,7869.13,846253
2020-06,서귀포시,서홍동,한식 음식점업,여성,1829.0,57862310.0,2053946.376,1073105.892,중국 외,7869.13,846253
2020-06,서귀포시,성산읍,기타 외국식 음식점업,남성,195.0,10814000.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,기타 외국식 음식점업,여성,91.0,5578000.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,기타 외국식 음식점업,남성,195.0,10814000.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,기타 외국식 음식점업,여성,91.0,5578000.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,비알콜 음료점업,남성,1694.0,24235461.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,비알콜 음료점업,여성,1373.0,19626633.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,비알콜 음료점업,남성,1694.0,24235461.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,비알콜 음료점업,여성,1373.0,19626633.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,서양식 음식점업,여성,2863.0,51810730.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,서양식 음식점업,남성,2634.0,52209580.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,서양식 음식점업,여성,2863.0,51810730.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,서양식 음식점업,남성,2634.0,52209580.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,일식 음식점업,여성,350.0,23226600.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,일식 음식점업,남성,472.0,33934000.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,일식 음식점업,여성,350.0,23226600.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,일식 음식점업,남성,472.0,33934000.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,중식 음식점업,남성,1199.0,29137875.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,중식 음식점업,여성,695.0,18694875.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,중식 음식점업,남성,1199.0,29137875.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,중식 음식점업,여성,695.0,18694875.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,452.0,8911800.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,458.0,8773600.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,452.0,8911800.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,458.0,8773600.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,한식 음식점업,남성,13170.0,543653453.0,4668911.638,2579431.408,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,한식 음식점업,여성,8455.0,346831581.0,3938096.207,2377546.653,중국,206.42000000000002,846253
2020-06,서귀포시,성산읍,한식 음식점업,남성,13170.0,543653453.0,4668911.638,2579431.408,중국 외,1085.78,846253
2020-06,서귀포시,성산읍,한식 음식점업,여성,8455.0,346831581.0,3938096.207,2377546.653,중국 외,1085.78,846253
2020-06,서귀포시,송산동,기타 외국식 음식점업,남성,1041.0,44897600.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,기타 외국식 음식점업,여성,610.0,25353800.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,기타 외국식 음식점업,남성,1041.0,44897600.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,기타 외국식 음식점업,여성,610.0,25353800.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,비알콜 음료점업,남성,4765.0,40594550.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,비알콜 음료점업,여성,4896.0,43874080.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,비알콜 음료점업,남성,4765.0,40594550.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,비알콜 음료점업,여성,4896.0,43874080.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,서양식 음식점업,남성,4055.0,90131635.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,서양식 음식점업,여성,4317.0,77161006.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,서양식 음식점업,남성,4055.0,90131635.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,서양식 음식점업,여성,4317.0,77161006.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,일식 음식점업,여성,2275.0,135683300.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,일식 음식점업,남성,3368.0,223745821.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,일식 음식점업,여성,2275.0,135683300.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,일식 음식점업,남성,3368.0,223745821.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,중식 음식점업,남성,2145.0,58336700.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,중식 음식점업,여성,1129.0,31035200.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,중식 음식점업,남성,2145.0,58336700.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,중식 음식점업,여성,1129.0,31035200.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4871.0,58986530.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,4492.0,53516530.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,4871.0,58986530.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,4492.0,53516530.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,서귀포시,송산동,한식 음식점업,남성,27630.0,1130634308.0,585485.613,544146.212,중국,34.4,846253
2020-06,서귀포시,송산동,한식 음식점업,여성,16833.0,618309658.0,485227.846,425553.997,중국,34.4,846253
2020-06,서귀포시,송산동,한식 음식점업,남성,27630.0,1130634308.0,585485.613,544146.212,중국 외,236.25,846253
2020-06,서귀포시,송산동,한식 음식점업,여성,16833.0,618309658.0,485227.846,425553.997,중국 외,236.25,846253
2020-06,제주시,아라동,기타 외국식 음식점업,남성,647.0,14797200.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,기타 외국식 음식점업,여성,391.0,9643700.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,기타 외국식 음식점업,남성,647.0,14797200.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,기타 외국식 음식점업,여성,391.0,9643700.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,비알콜 음료점업,여성,6409.0,55152464.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,비알콜 음료점업,남성,5574.0,45867400.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,비알콜 음료점업,여성,6409.0,55152464.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,비알콜 음료점업,남성,5574.0,45867400.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,서양식 음식점업,남성,5730.0,103487000.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,서양식 음식점업,여성,5859.0,118697050.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,서양식 음식점업,남성,5730.0,103487000.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,서양식 음식점업,여성,5859.0,118697050.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,일식 음식점업,남성,1197.0,69415400.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,일식 음식점업,여성,789.0,35864700.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,일식 음식점업,남성,1197.0,69415400.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,일식 음식점업,여성,789.0,35864700.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,중식 음식점업,남성,1566.0,40772090.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,중식 음식점업,여성,957.0,24673180.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,중식 음식점업,남성,1566.0,40772090.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,중식 음식점업,여성,957.0,24673180.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2344.0,32086560.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1916.0,24840700.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,2344.0,32086560.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,1916.0,24840700.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,한식 음식점업,여성,10579.0,347138000.0,13928217.575,5427075.815,중국,91.28999999999999,846253
2020-06,제주시,아라동,한식 음식점업,남성,16645.0,629555571.0,12054577.144,4856067.978,중국,91.28999999999999,846253
2020-06,제주시,아라동,한식 음식점업,여성,10579.0,347138000.0,13928217.575,5427075.815,중국 외,728.25,846253
2020-06,제주시,아라동,한식 음식점업,남성,16645.0,629555571.0,12054577.144,4856067.978,중국 외,728.25,846253
2020-06,서귀포시,안덕면,기타 외국식 음식점업,남성,207.0,9386000.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,기타 외국식 음식점업,여성,112.0,5407500.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,기타 외국식 음식점업,남성,207.0,9386000.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,기타 외국식 음식점업,여성,112.0,5407500.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,비알콜 음료점업,남성,857.0,12936630.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,비알콜 음료점업,여성,889.0,13539560.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,비알콜 음료점업,남성,857.0,12936630.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,비알콜 음료점업,여성,889.0,13539560.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,서양식 음식점업,남성,3951.0,95880665.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,서양식 음식점업,여성,4722.0,111630465.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,서양식 음식점업,남성,3951.0,95880665.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,서양식 음식점업,여성,4722.0,111630465.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,일식 음식점업,남성,121.0,9507000.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,일식 음식점업,여성,60.0,4212000.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,일식 음식점업,남성,121.0,9507000.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,일식 음식점업,여성,60.0,4212000.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,중식 음식점업,여성,221.0,6296280.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,중식 음식점업,남성,500.0,13410660.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,중식 음식점업,여성,221.0,6296280.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,중식 음식점업,남성,500.0,13410660.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,223.0,3686000.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,174.0,3370800.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",남성,223.0,3686000.0,4604776.119,3379748.191,중국 외,856.22,846253
2020-06,서귀포시,안덕면,"피자, 햄버거, 샌드위치 및 유사 음식점업",여성,174.0,3370800.0,4544258.896,3286721.68,중국 외,856.22,846253
2020-06,서귀포시,안덕면,한식 음식점업,남성,8461.0,400592700.0,4604776.119,3379748.191,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,한식 음식점업,여성,4848.0,223127285.0,4544258.896,3286721.68,중국,245.82999999999998,846253
2020-06,서귀포시,안덕면,한식 음식점업,남성,8461.0,400592700.0,4604776.119,3379748.191,중국 외,856.22,846253
