연도,월,관광지명,한국인,외국인
2017,12,목석원,0,0
2017,12,민속자연사박물관,19960,1273
2017,12,비자림,48154,142
2017,12,산굼부리,0,0
2017,12,삼성혈,0,0
2017,12,삼양선사유적지,4289,83
2017,12,생각하는 정원,0,0
2017,12,절물자연휴양림,35153,0
2017,12,제주도립 김창열미술관,0,0
2017,12,제주돌문화공원,11244,305
2017,12,제주러브랜드,0,0
2017,12,제주목관아지,14791,646
2017,12,제주별빛누리공원,6144,73
2017,12,제주항일기념관,7519,17
2017,12,한라산국립공원,86287,7544
2017,12,한림공원,0,0
2017,12,항몽 유적지,4191,34
2017,12,해녀 박물관,14182,3186
2017,12,감귤박물관,23559,56
2017,12,기당미술관,1435,0
2017,12,마라해양도립공원,36607,0
2017,12,박물관은살아있다,0,0
2017,12,산방산,37047,415
2017,12,서귀포도립해양공원,10212,0
2017,12,서귀포자연휴양림,136717,276
2017,12,서복전시관,2976,175
2017,12,성산일출봉,101111,31647
2017,12,소리섬박물관,0,0
2017,12,소인국테마파크,0,0
2017,12,신영영화박물관,0,0
2017,12,아프리카박물관,0,0
2017,12,여미지식물원,0,0
2017,12,이중섭미술관,34081,90
2017,12,익스트림 아일랜드,0,0
2017,12,일출랜드,17413,936
2017,12,정방폭포,52938,1284
2017,12,제주민속촌박물관,0,0
2017,12,제주조각공원,0,0
2017,12,제주추사관,14131,2
2017,12,중문주상절리대,71434,6804
2017,12,천제연폭포,28420,3726
2017,12,천지연폭포,80464,3305
2017,12,카멜리아힐,0,0
2017,12,테디베어뮤지엄,0,0
2017,12,퍼시픽랜드,0,0
2017,12,아쿠아플라넷,74779,6239
2017,12,화락원,0,0
2018,01,(주)제주미니미니랜드,0,0
2018,01,국립제주박물관,33630,120
2018,01,도립미술관,6454,42
2018,01,만장굴관광지,44972,2157
2018,01,목석원,0,0
2018,01,민속자연사박물관,23410,1082
2018,01,비자림,46111,166
2018,01,산굼부리,0,0
2018,01,삼성혈,0,0
2018,01,삼양선사유적지,2786,2
2018,01,생각하는 정원,0,0
2018,01,절물자연휴양림,32899,0
2018,01,제주도립 김창열미술관,0,0
2018,01,제주돌문화공원,10010,241
2018,01,제주러브랜드,0,0
2018,01,제주목관아지,11640,584
2018,01,제주별빛누리공원,5113,27
2018,01,제주항일기념관,6092,0
2018,01,한라산국립공원,99008,9702
2018,01,한림공원,0,0
2018,01,항몽 유적지,3812,26
2018,01,해녀 박물관,15798,3465
2018,01,감귤박물관,15673,0
2018,01,기당미술관,1496,7
2018,01,마라해양도립공원,36905,0
2018,01,박물관은살아있다,0,0
2018,01,산방산,40749,205
2018,01,서귀포도립해양공원,10370,0
2018,01,서귀포자연휴양림,4279,19
2018,01,서복전시관,2846,138
2018,01,성산일출봉,112264,11315
2018,01,소리섬박물관,0,0
2018,01,소인국테마파크,0,0
2018,01,신영영화박물관,0,0
2018,01,아프리카박물관,0,0
2018,01,여미지식물원,0,0
2018,01,이중섭미술관,39017,60
2018,01,익스트림 아일랜드,0,0
2018,01,일출랜드,18401,491
2018,01,정방폭포,50810,823
2018,01,제주민속촌박물관,0,0
2018,01,제주조각공원,0,0
2018,01,제주추사관,14595,0
2018,01,중문주상절리대,76160,2604
2018,01,천제연폭포,33481,1246
2018,01,천지연폭포,84552,1497
2018,01,카멜리아힐,48130,110
2018,01,테디베어뮤지엄,0,0
2018,01,퍼시픽랜드,0,0
2018,01,아쿠아플라넷,84915,4115
2018,01,화락원,0,0
2018,02,(주)제주미니미니랜드,0,0
2018,02,국립제주박물관,24396,216
2018,02,도립미술관,4629,54
2018,02,만장굴관광지,31996,2319
2018,02,목석원,0,0
2018,02,민속자연사박물관,17144,1578
2018,02,비자림,34714,154
2018,02,산굼부리,0,0
2018,02,삼성혈,0,0
2018,02,삼양선사유적지,2214,8
2018,02,생각하는 정원,0,0
2018,02,절물자연휴양림,27182,0
2018,02,제주도립 김창열미술관,0,0
2018,02,제주돌문화공원,5334,197
2018,02,제주러브랜드,0,0
2018,02,제주목관아지,11777,1063
2018,02,제주별빛누리공원,3823,53
2018,02,제주항일기념관,7090,65
2018,02,한라산국립공원,44174,3063
2018,02,한림공원,0,0
2018,02,항몽 유적지,3999,57
2018,02,해녀 박물관,8805,3087
2018,02,감귤박물관,9306,77
2018,02,기당미술관,1078,0
2018,02,마라해양도립공원,29063,0
2018,02,박물관은살아있다,0,0
2018,02,산방산,37768,432
2018,02,서귀포도립해양공원,8639,0
2018,02,서귀포자연휴양림,2702,12
2018,02,서복전시관,2135,69
2018,02,성산일출봉,85830,15596
2018,02,소리섬박물관,0,0
2018,02,소인국테마파크,0,0
2018,02,신영영화박물관,0,0
2018,02,아프리카박물관,0,0
2018,02,여미지식물원,0,0
2018,02,이중섭미술관,23244,30
2018,02,익스트림 아일랜드,0,0
2018,02,일출랜드,11868,267
2018,02,정방폭포,39382,1136
2018,02,제주민속촌박물관,0,0
2018,02,제주조각공원,0,0
2018,02,제주추사관,8457,3
2018,02,중문주상절리대,61812,4782
2018,02,천제연폭포,24299,2740
2018,02,천지연폭포,66890,2426
2018,02,카멜리아힐,33846,121
2018,02,테디베어뮤지엄,0,0
2018,02,퍼시픽랜드,0,0
2018,02,아쿠아플라넷,79901,4630
2018,02,화락원,0,0
2018,03,(주)제주미니미니랜드,0,0
2018,03,국립제주박물관,20195,200
2018,03,도립미술관,4142,54
2018,03,만장굴관광지,44845,5469
2018,03,목석원,0,0
2018,03,민속자연사박물관,26543,2350
2018,03,비자림,66676,206
2018,03,산굼부리,0,0
2018,03,삼성혈,0,0
2018,03,삼양선사유적지,4708,59
2018,03,생각하는 정원,0,0
2018,03,절물자연휴양림,49289,0
2018,03,제주도립 김창열미술관,0,0
2018,03,제주돌문화공원,9814,635
2018,03,제주러브랜드,0,0
2018,03,제주목관아지,12078,1267
2018,03,제주별빛누리공원,7569,30
2018,03,제주항일기념관,10313,105
2018,03,한라산국립공원,60701,5634
2018,03,한림공원,0,0
2018,03,항몽 유적지,6021,93
2018,03,해녀 박물관,8580,1178
2018,03,감귤박물관,8730,39
2018,03,기당미술관,1172,0
2018,03,마라해양도립공원,45322,0
2018,03,박물관은살아있다,0,0
2018,03,산방산,50592,651
2018,03,서귀포도립해양공원,10890,0
2018,03,서귀포자연휴양림,6487,5
2018,03,서복전시관,3025,96
2018,03,성산일출봉,124284,19117
2018,03,소리섬박물관,0,0
2018,03,소인국테마파크,0,0
2018,03,신영영화박물관,0,0
2018,03,아프리카박물관,0,0
2018,03,여미지식물원,0,0
2018,03,이중섭미술관,17639,18
2018,03,익스트림 아일랜드,0,0
2018,03,일출랜드,31906,1226
2018,03,정방폭포,58086,2213
2018,03,제주민속촌박물관,0,0
2018,03,제주조각공원,0,0
2018,03,제주추사관,8182,10
2018,03,중문주상절리대,98543,7041
2018,03,천제연폭포,40191,6666
2018,03,천지연폭포,102186,5320
2018,03,카멜리아힐,28721,151
2018,03,테디베어뮤지엄,0,0
2018,03,퍼시픽랜드,0,0
2018,03,아쿠아플라넷,64847,3831
2018,03,화락원,0,0
2018,04,(주)제주미니미니랜드,0,0
2018,04,국립제주박물관,26893,256
2018,04,도립미술관,5776,134
2018,04,만장굴관광지,54775,7345
2018,04,목석원,0,0
2018,04,민속자연사박물관,44163,3832
2018,04,비자림,93619,405
2018,04,산굼부리,0,0
2018,04,삼성혈,0,0
2018,04,삼양선사유적지,5816,70
2018,04,생각하는 정원,0,0
2018,04,절물자연휴양림,84610,0
2018,04,제주도립 김창열미술관,0,0
2018,04,제주돌문화공원,15188,916
2018,04,제주러브랜드,0,0
2018,04,제주목관아지,11759,1160
2018,04,제주별빛누리공원,6941,63
2018,04,제주항일기념관,14041,185
2018,04,한라산국립공원,69402,5795
2018,04,한림공원,0,0
2018,04,항몽 유적지,12431,190
2018,04,해녀 박물관,13255,1549
2018,04,감귤박물관,8989,130
2018,04,기당미술관,1546,0
2018,04,마라해양도립공원,74656,0
2018,04,박물관은살아있다,0,0
2018,04,산방산,60326,1221
2018,04,서귀포도립해양공원,15863,0
2018,04,서귀포자연휴양림,9378,2
2018,04,서복전시관,4550,159
2018,04,성산일출봉,170803,36119
2018,04,소리섬박물관,0,0
2018,04,소인국테마파크,0,0
2018,04,신영영화박물관,0,0
2018,04,아프리카박물관,0,0
2018,04,여미지식물원,0,0
2018,04,이중섭미술관,22873,87
2018,04,익스트림 아일랜드,0,0
2018,04,일출랜드,48995,595
2018,04,정방폭포,76925,6031
2018,04,제주민속촌박물관,0,0
2018,04,제주조각공원,0,0
2018,04,제주추사관,10981,32
2018,04,중문주상절리대,148370,9959
2018,04,천제연폭포,55548,11122
2018,04,천지연폭포,143211,7367
2018,04,카멜리아힐,64859,1408
2018,04,테디베어뮤지엄,0,0
2018,04,퍼시픽랜드,0,0
2018,04,아쿠아플라넷,91670,4686
2018,04,화락원,0,0
2018,05,(주)제주미니미니랜드,0,0
2018,05,국립제주박물관,30340,1491
2018,05,도립미술관,7958,75
2018,05,만장굴관광지,69801,8333
2018,05,목석원,0,0
2018,05,민속자연사박물관,39178,2287
2018,05,비자림,100159,334
2018,05,산굼부리,0,0
2018,05,삼성혈,0,0
2018,05,삼양선사유적지,5461,52
2018,05,생각하는 정원,0,0
2018,05,절물자연휴양림,86219,0
2018,05,제주도립 김창열미술관,0,0
2018,05,제주돌문화공원,44266,1696
2018,05,제주러브랜드,0,0
2018,05,제주목관아지,20149,1517
2018,05,제주별빛누리공원,12006,25
2018,05,제주항일기념관,13890,134
2018,05,한라산국립공원,91647,6263
2018,05,한림공원,0,0
2018,05,항몽 유적지,12282,196
2018,05,해녀 박물관,14332,1024
2018,05,감귤박물관,15238,45
2018,05,기당미술관,1689,6
2018,05,마라해양도립공원,42726,0
2018,05,박물관은살아있다,0,0
2018,05,산방산,51272,821
2018,05,서귀포도립해양공원,15221,0
2018,05,서귀포자연휴양림,12416,19
2018,05,서복전시관,3254,132
2018,05,성산일출봉,183396,25145
2018,05,소리섬박물관,0,0
2018,05,소인국테마파크,0,0
2018,05,신영영화박물관,0,0
2018,05,아프리카박물관,0,0
2018,05,여미지식물원,0,0
2018,05,이중섭미술관,30722,89
2018,05,익스트림 아일랜드,0,0
2018,05,일출랜드,38779,511
2018,05,정방폭포,77826,6952
2018,05,제주민속촌박물관,0,0
2018,05,제주조각공원,0,0
2018,05,제주추사관,11801,8
2018,05,중문주상절리대,152334,7714
2018,05,천제연폭포,53361,9106
2018,05,천지연폭포,149263,7495
2018,05,카멜리아힐,58659,989
2018,05,테디베어뮤지엄,0,0
2018,05,퍼시픽랜드,0,0
2018,05,아쿠아플라넷,98015,5468
2018,05,화락원,0,0
2018,06,(주)제주미니미니랜드,0,0
2018,06,국립제주박물관,23061,247
2018,06,도립미술관,4337,29
2018,06,만장굴관광지,57540,8721
2018,06,목석원,0,0
2018,06,민속자연사박물관,22866,3869
2018,06,비자림,93794,238
2018,06,산굼부리,0,0
2018,06,삼성혈,0,0
2018,06,삼양선사유적지,4443,50
2018,06,생각하는 정원,0,0
2018,06,절물자연휴양림,86205,0
2018,06,제주도립 김창열미술관,0,0
2018,06,제주돌문화공원,17090,785
2018,06,제주러브랜드,0,0
2018,06,제주목관아지,13607,1647
2018,06,제주별빛누리공원,7157,76
2018,06,제주항일기념관,12059,121
2018,06,한라산국립공원,73162,7380
2018,06,한림공원,0,0
2018,06,항몽 유적지,13751,338
2018,06,해녀 박물관,13618,3013
2018,06,감귤박물관,7922,153
2018,06,기당미술관,1929,5
2018,06,마라해양도립공원,45749,0
2018,06,박물관은살아있다,0,0
2018,06,산방산,34538,865
2018,06,서귀포도립해양공원,15917,0
2018,06,서귀포자연휴양림,13194,27
2018,06,서복전시관,2631,183
2018,06,성산일출봉,129395,29631
2018,06,소리섬박물관,0,0
2018,06,소인국테마파크,0,0
2018,06,신영영화박물관,0,0
2018,06,아프리카박물관,0,0
2018,06,여미지식물원,0,0
2018,06,이중섭미술관,16264,56
2018,06,익스트림 아일랜드,0,0
2018,06,일출랜드,22706,206
2018,06,정방폭포,67353,7684
2018,06,제주민속촌박물관,0,0
2018,06,제주조각공원,0,0
2018,06,제주추사관,9001,30
2018,06,중문주상절리대,101858,11872
2018,06,천제연폭포,44579,8258
2018,06,천지연폭포,119865,7788
2018,06,카멜리아힐,66192,1366
2018,06,테디베어뮤지엄,0,0
2018,06,퍼시픽랜드,0,0
2018,06,아쿠아플라넷,74242,3947
2018,06,화락원,0,0
2018,07,(주)제주미니미니랜드,0,0
2018,07,국립제주박물관,30584,620
2018,07,도립미술관,14121,162
2018,07,만장굴관광지,90691,7436
2018,07,목석원,0,0
2018,07,민속자연사박물관,18805,3248
2018,07,비자림,78679,430
2018,07,산굼부리,0,0
2018,07,삼성혈,0,0
2018,07,삼양선사유적지,3907,78
2018,07,생각하는 정원,0,0
2018,07,절물자연휴양림,80837,0
2018,07,제주도립 김창열미술관,2425,4
2018,07,제주돌문화공원,11185,716
2018,07,제주러브랜드,0,0
2018,07,제주목관아지,16922,1237
2018,07,제주별빛누리공원,8153,44
2018,07,제주항일기념관,11375,65
2018,07,한라산국립공원,42170,4122
2018,07,한림공원,0,0
2018,07,항몽 유적지,8512,412
2018,07,해녀 박물관,14216,644
2018,07,감귤박물관,8549,136
2018,07,기당미술관,2596,2
2018,07,마라해양도립공원,31047,0
2018,07,박물관은살아있다,0,0
2018,07,산방산,19925,531
2018,07,서귀포도립해양공원,15505,0
2018,07,서귀포자연휴양림,20692,55
2018,07,서복전시관,2554,168
2018,07,성산일출봉,93456,21524
2018,07,소리섬박물관,0,0
2018,07,소인국테마파크,0,0
2018,07,신영영화박물관,0,0
2018,07,아프리카박물관,0,0
2018,07,여미지식물원,0,0
2018,07,이중섭미술관,21555,144
2018,07,익스트림 아일랜드,0,0
2018,07,일출랜드,15904,341
2018,07,정방폭포,58321,6523
2018,07,제주민속촌박물관,0,0
2018,07,제주조각공원,0,0
2018,07,제주추사관,8341,26
2018,07,중문주상절리대,78259,12762
2018,07,천제연폭포,42148,6116
2018,07,천지연폭포,112984,5472
2018,07,카멜리아힐,57249,1771
2018,07,테디베어뮤지엄,0,0
2018,07,퍼시픽랜드,0,0
2018,07,아쿠아플라넷,82812,6580
2018,07,화락원,0,0
2018,08,(주)제주미니미니랜드,0,0
2018,08,국립제주박물관,44063,639
2018,08,도립미술관,18900,198
2018,08,만장굴관광지,115456,7483
2018,08,목석원,0,0
2018,08,민속자연사박물관,27444,3826
2018,08,비자림,84488,319
2018,08,산굼부리,0,0
2018,08,삼성혈,0,0
2018,08,삼양선사유적지,3601,24
2018,08,생각하는 정원,0,0
2018,08,절물자연휴양림,96930,0
2018,08,제주도립 김창열미술관,2857,3
2018,08,제주돌문화공원,11385,859
2018,08,제주러브랜드,0,0
2018,08,제주목관아지,18606,1903
2018,08,제주별빛누리공원,12253,63
2018,08,제주항일기념관,12188,121
2018,08,한라산국립공원,52696,5571
2018,08,한림공원,0,0
2018,08,항몽 유적지,7152,166
2018,08,해녀 박물관,15536,384
2018,08,감귤박물관,10139,107
2018,08,기당미술관,3591,4
2018,08,마라해양도립공원,35726,0
2018,08,박물관은살아있다,0,0
2018,08,산방산,15635,502
2018,08,서귀포도립해양공원,18912,0
2018,08,서귀포자연휴양림,24440,32
2018,08,서복전시관,2868,18
2018,08,성산일출봉,107067,22683
2018,08,소리섬박물관,0,0
2018,08,소인국테마파크,0,0
2018,08,신영영화박물관,0,0
2018,08,아프리카박물관,0,0
2018,08,여미지식물원,0,0
2018,08,이중섭미술관,25446,146
2018,08,익스트림 아일랜드,0,0
2018,08,일출랜드,19819,655
2018,08,정방폭포,78277,6357
2018,08,제주민속촌박물관,0,0
2018,08,제주조각공원,0,0
2018,08,제주추사관,9005,5
2018,08,중문주상절리대,89755,12607
2018,08,천제연폭포,46875,5137
2018,08,천지연폭포,134629,4035
2018,08,카멜리아힐,32065,992
2018,08,테디베어뮤지엄,0,0
2018,08,퍼시픽랜드,0,0
2018,08,아쿠아플라넷,106333,8361
2018,08,화락원,0,0
2018,09,(주)제주미니미니랜드,0,0
2018,09,국립제주박물관,34569,289
2018,09,도립미술관,12697,160
2018,09,만장굴관광지,53550,7606
2018,09,목석원,0,0
2018,09,민속자연사박물관,33398,4606
2018,09,비자림,75228,338
2018,09,산굼부리,0,0
2018,09,삼성혈,0,0
2018,09,삼양선사유적지,8126,213
2018,09,생각하는 정원,0,0
2018,09,절물자연휴양림,79386,0
2018,09,제주도립 김창열미술관,1740,10
2018,09,제주돌문화공원,24688,781
2018,09,제주러브랜드,0,0
2018,09,제주목관아지,19532,1433
2018,09,제주별빛누리공원,5872,37
2018,09,제주항일기념관,12028,88
2018,09,한라산국립공원,53908,7077
2018,09,한림공원,0,0
2018,09,항몽 유적지,8126,213
2018,09,해녀 박물관,31030,560
2018,09,감귤박물관,8968,85
2018,09,기당미술관,2234,6
2018,09,마라해양도립공원,35051,0
2018,09,박물관은살아있다,0,0
2018,09,산방산,25677,604
2018,09,서귀포도립해양공원,13796,0
2018,09,서귀포자연휴양림,11354,6
2018,09,서복전시관,3770,3
2018,09,성산일출봉,123516,27419
2018,09,소리섬박물관,0,0
2018,09,소인국테마파크,0,0
2018,09,신영영화박물관,0,0
2018,09,아프리카박물관,0,0
2018,09,여미지식물원,0,0
2018,09,이중섭미술관,19612,6
2018,09,익스트림 아일랜드,0,0
2018,09,일출랜드,18689,519
2018,09,정방폭포,65581,7279
2018,09,제주민속촌박물관,0,0
2018,09,제주조각공원,0,0
2018,09,제주추사관,8032,47
2018,09,중문주상절리대,97271,11109
2018,09,천제연폭포,43513,5098
2018,09,천지연폭포,118304,4734
2018,09,카멜리아힐,39917,1235
2018,09,테디베어뮤지엄,0,0
2018,09,퍼시픽랜드,0,0
2018,09,아쿠아플라넷,83719,4353
2018,09,화락원,0,0
2018,1,(주)제주미니미니랜드,0,0
2018,1,국립제주박물관,29993,376
2018,1,도립미술관,7469,29
2018,1,만장굴관광지,47490,9131
2018,1,목석원,0,0
2018,1,민속자연사박물관,64812,5118
2018,1,비자림,85105,712
2018,1,산굼부리,0,0
2018,1,삼성혈,0,0
2018,1,삼양선사유적지,3795,18
2018,1,생각하는 정원,0,0
2018,1,절물자연휴양림,85865,0
2018,1,제주도립 김창열미술관,2334,5
2018,1,제주돌문화공원,26023,703
2018,1,제주러브랜드,0,0
2018,1,제주목관아지,23381,2274
2018,1,제주별빛누리공원,7522,40
2018,1,제주항일기념관,19279,134
2018,1,한라산국립공원,102828,9452
2018,1,한림공원,0,0
2018,1,항몽 유적지,13629,471
2018,1,해녀 박물관,10134,3356
2018,1,감귤박물관,10382,114
2018,1,기당미술관,1708,4
2018,1,마라해양도립공원,52143,0
2018,1,박물관은살아있다,0,0
2018,1,산방산,50972,1714
2018,1,서귀포도립해양공원,13201,0
2018,1,서귀포자연휴양림,12734,124
2018,1,서복전시관,6374,8
2018,1,성산일출봉,156271,40014
2018,1,소리섬박물관,0,0
2018,1,소인국테마파크,0,0
2018,1,신영영화박물관,0,0
2018,1,아프리카박물관,0,0
2018,1,여미지식물원,0,0
2018,1,이중섭미술관,14574,42
2018,1,익스트림 아일랜드,0,0
2018,1,일출랜드,28770,611
2018,1,정방폭포,70347,5927
2018,1,제주민속촌박물관,0,0
2018,1,제주조각공원,0,0
2018,1,제주추사관,9980,10
2018,1,중문주상절리대,122783,19323
2018,1,천제연폭포,44852,9699
2018,1,천지연폭포,128107,8241
2018,1,카멜리아힐,21408,1862
2018,1,테디베어뮤지엄,0,0
2018,1,퍼시픽랜드,0,0
2018,1,아쿠아플라넷,69897,4639
2018,1,화락원,0,0
2018,11,(주)제주미니미니랜드,0,0
2018,11,국립제주박물관,19249,210
2018,11,도립미술관,13265,31
2018,11,만장굴관광지,32144,7187
2018,11,목석원,0,0
2018,11,민속자연사박물관,36887,4637
2018,11,비자림,63546,336
2018,11,산굼부리,0,0
2018,11,삼성혈,0,0
2018,11,삼양선사유적지,4642,12
2018,11,생각하는 정원,0,0
2018,11,절물자연휴양림,68525,0
2018,11,제주도립 김창열미술관,1788,7
2018,11,제주돌문화공원,12086,484
2018,11,제주러브랜드,0,0
2018,11,제주목관아지,15134,2029
2018,11,제주별빛누리공원,6231,19
2018,11,제주항일기념관,17358,141
2018,11,한라산국립공원,74379,7900
2018,11,한림공원,0,0
2018,11,항몽 유적지,15775,277
2018,11,해녀 박물관,9106,2659
2018,11,감귤박물관,9068,210
2018,11,기당미술관,1246,8
2018,11,마라해양도립공원,49684,0
2018,11,박물관은살아있다,0,0
2018,11,산방산,37190,1660
2018,11,서귀포도립해양공원,10940,0
2018,11,서귀포자연휴양림,11063,41
2018,11,서복전시관,2566,25
2018,11,성산일출봉,113040,35661
2018,11,소리섬박물관,0,0
2018,11,소인국테마파크,0,0
2018,11,신영영화박물관,0,0
2018,11,아프리카박물관,0,0
2018,11,여미지식물원,0,0
2018,11,이중섭미술관,16897,32
2018,11,익스트림 아일랜드,0,0
2018,11,일출랜드,26529,193
2018,11,정방폭포,49803,4274
2018,11,제주민속촌박물관,0,0
2018,11,제주조각공원,0,0
2018,11,제주추사관,8748,80
2018,11,중문주상절리대,91401,13014
2018,11,천제연폭포,32751,7334
2018,11,천지연폭포,97378,6347
2018,11,카멜리아힐,29373,2554
2018,11,테디베어뮤지엄,0,0
2018,11,퍼시픽랜드,0,0
2018,11,아쿠아플라넷,47800,2350
2018,11,화락원,0,0
2018,12,(주)제주미니미니랜드,0,0
2018,12,국립제주박물관,20957,357
2018,12,도립미술관,25345,38
2018,12,만장굴관광지,35724,5301
2018,12,목석원,0,0
2018,12,민속자연사박물관,54222,5294
2018,12,비자림,41527,227
2018,12,산굼부리,0,0
2018,12,삼성혈,0,0
2018,12,삼양선사유적지,5037,24
2018,12,생각하는 정원,0,0
2018,12,절물자연휴양림,33455,0
2018,12,제주도립 김창열미술관,2535,10
2018,12,제주돌문화공원,10082,350
2018,12,제주러브랜드,0,0
2018,12,제주목관아지,14182,1427
2018,12,제주별빛누리공원,2949,26
2018,12,제주항일기념관,12163,72
2018,12,한라산국립공원,44749,8186
2018,12,한림공원,0,0
2018,12,항몽 유적지,6703,163
2018,12,해녀 박물관,7139,2165
2018,12,감귤박물관,22893,261
2018,12,기당미술관,1714,3
2018,12,마라해양도립공원,24927,0
2018,12,박물관은살아있다,0,0
2018,12,산방산,28204,758
2018,12,서귀포도립해양공원,9886,0
2018,12,서귀포자연휴양림,4846,25
2018,12,서복전시관,2255,26
2018,12,성산일출봉,99232,39882
2018,12,소리섬박물관,0,0
2018,12,소인국테마파크,0,0
2018,12,신영영화박물관,0,0
2018,12,아프리카박물관,0,0
2018,12,여미지식물원,0,0
2018,12,이중섭미술관,16475,9
2018,12,익스트림 아일랜드,0,0
2018,12,일출랜드,15578,523
2018,12,정방폭포,42811,3394
2018,12,제주민속촌박물관,0,0
2018,12,제주조각공원,0,0
2018,12,제주추사관,7309,12
2018,12,중문주상절리대,64052,9757
2018,12,천제연폭포,26106,4034
2018,12,천지연폭포,73733,3118
2018,12,카멜리아힐,38887,3382
2018,12,테디베어뮤지엄,0,0
2018,12,퍼시픽랜드,0,0
2018,12,아쿠아플라넷,53088,5359
2018,12,화락원,0,0
2019,01,(주)제주미니미니랜드,0,0
2019,01,국립제주박물관,17555,282
2019,01,도립미술관,6034,6
2019,01,만장굴관광지,39200,1688
2019,01,목석원,0,0
2019,01,민속자연사박물관,15751,3919
2019,01,비자림,45317,83
2019,01,산굼부리,0,0
2019,01,삼성혈,0,0
2019,01,삼양선사유적지,3436,12
2019,01,생각하는 정원,0,0
2019,01,절물자연휴양림,35542,0
2019,01,제주도립 김창열미술관,2477,3
2019,01,제주돌문화공원,9360,246
2019,01,제주러브랜드,0,0
2019,01,제주목관아지,9915,1701
2019,01,제주별빛누리공원,3416,16
2019,01,제주항일기념관,7531,41
2019,01,한라산국립공원,96959,9526
2019,01,한림공원,0,0
2019,01,항몽 유적지,5890,222
2019,01,해녀 박물관,10457,2861
2019,01,감귤박물관,11450,24
2019,01,기당미술관,1753,3
2019,01,마라해양도립공원,55128,0
2019,01,박물관은살아있다,29525,1239
2019,01,산방산,41984,721
2019,01,서귀포도립해양공원,12960,0
2019,01,서귀포자연휴양림,6597,0
2019,01,서복전시관,2337,31
2019,01,성산일출봉,86112,22253
2019,01,소리섬박물관,0,0
2019,01,소인국테마파크,0,0
2019,01,신영영화박물관,0,0
2019,01,아프리카박물관,0,0
2019,01,여미지식물원,0,0
2019,01,이중섭미술관,19832,40
2019,01,익스트림 아일랜드,0,0
2019,01,일출랜드,14390,444
2019,01,정방폭포,49045,973
2019,01,제주민속촌박물관,0,0
2019,01,제주조각공원,0,0
2019,01,제주추사관,7464,6
2019,01,중문주상절리대,71971,4619
2019,01,천제연폭포,29511,3174
2019,01,천지연폭포,78130,1160
2019,01,카멜리아힐,67588,2945
2019,01,테디베어뮤지엄,0,0
2019,01,퍼시픽랜드,44161,0
2019,01,아쿠아플라넷,54685,4916
2019,01,화락원,0,0
2019,02,(주)제주미니미니랜드,0,0
2019,02,국립제주박물관,14250,391
2019,02,도립미술관,12310,12
2019,02,만장굴관광지,38344,1951
2019,02,목석원,0,0
2019,02,민속자연사박물관,26404,5333
2019,02,비자림,48193,123
2019,02,산굼부리,0,0
2019,02,삼성혈,0,0
2019,02,삼양선사유적지,2024,8
2019,02,생각하는 정원,0,0
2019,02,절물자연휴양림,33005,0
2019,02,제주도립 김창열미술관,2271,7
2019,02,제주돌문화공원,7256,208
2019,02,제주러브랜드,0,0
2019,02,제주목관아지,23147,3006
2019,02,제주별빛누리공원,2943,25
2019,02,제주항일기념관,7093,45
2019,02,한라산국립공원,60332,7223
2019,02,한림공원,0,0
2019,02,항몽 유적지,4222,81
2019,02,해녀 박물관,9548,2762
2019,02,감귤박물관,10454,95
2019,02,기당미술관,1363,8
2019,02,마라해양도립공원,47417,0
2019,02,박물관은살아있다,33677,2039
2019,02,산방산,34185,845
2019,02,서귀포도립해양공원,14697,0
2019,02,서귀포자연휴양림,5596,33
2019,02,서복전시관,1982,4
2019,02,성산일출봉,113755,29016
2019,02,소리섬박물관,0,0
2019,02,소인국테마파크,0,0
2019,02,신영영화박물관,0,0
2019,02,아프리카박물관,0,0
2019,02,여미지식물원,0,0
2019,02,이중섭미술관,18518,22
2019,02,익스트림 아일랜드,0,0
2019,02,일출랜드,13259,765
2019,02,정방폭포,49485,1938
2019,02,제주민속촌박물관,0,0
2019,02,제주조각공원,0,0
2019,02,제주추사관,6167,12
2019,02,중문주상절리대,74898,7124
2019,02,천제연폭포,30757,4358
2019,02,천지연폭포,84134,1885
2019,02,카멜리아힐,54800,3911
2019,02,테디베어뮤지엄,0,0
2019,02,퍼시픽랜드,49058,0
2019,02,아쿠아플라넷,58945,5728
2019,02,화락원,0,0
2019,03,(주)제주미니미니랜드,0,0
2019,03,국립제주박물관,28195,190
2019,03,도립미술관,10432,10
2019,03,만장굴관광지,34989,4631
2019,03,목석원,0,0
2019,03,민속자연사박물관,21059,6476
2019,03,비자림,65419,142
2019,03,산굼부리,0,0
2019,03,삼성혈,0,0
2019,03,삼양선사유적지,4263,9
2019,03,생각하는 정원,0,0
2019,03,절물자연휴양림,51727,0
2019,03,제주도립 김창열미술관,2284,6
2019,03,제주돌문화공원,8425,333
2019,03,제주러브랜드,0,0
2019,03,제주목관아지,7437,2441
2019,03,제주별빛누리공원,6544,33
2019,03,제주항일기념관,15349,78
2019,03,한라산국립공원,49557,6980
2019,03,한림공원,0,0
2019,03,항몽 유적지,6253,205
2019,03,해녀 박물관,9129,953
2019,03,감귤박물관,7736,134
2019,03,기당미술관,1454,1
2019,03,마라해양도립공원,84978,0
2019,03,박물관은살아있다,28011,1185
2019,03,산방산,56821,1360
2019,03,서귀포도립해양공원,15716,0
